trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
14,0.2060096972716764,0.2060096972716764,0.09629436357591094,0.09651222112895519,0.09377159678397023,0.09631620450623953,0.11893433645739863,0.15845381549785997,0.15953999420125053,0.16163218505614854,0.16582548637486014,0.17160873976732444,0.1796479263406686,0.18948331466509846,0.19883902456311262,0.21501126325187342
34,0.2060096972716764,0.2060096972716764,0.11339922675277231,0.10862554280365286,0.1053393845394157,0.1059289044957205,0.11178286521462767,0.15286679767318484,0.15604086070588677,0.15981826842895538,0.16715002295688125,0.17317582988153546,0.18210042951312966,0.19194850565485233,0.20105168852236582,0.2208847186370006
59,0.2060096972716764,0.2060096972716764,0.18595859377710733,0.17349333016029606,0.15991788157105005,0.15245150431791546,0.14616540954314372,0.14727977984850968,0.15254172721052303,0.15800435180176226,0.1684745595389024,0.17474291999574648,0.1845529326855907,0.19441369664460623,0.203264352481619,0.2267581740221278
118,0.2060096972716764,0.19360942856415173,0.1860824980952862,0.1774547046857504,0.17152943516624383,0.16687083004181216,0.16404083332253513,0.16303912769661427,0.16344610168334167,0.164500949792839,0.1700416496531134,0.17719542316820752,0.1870181236753446,0.1966263606038594,0.2091378078667462,0.2267581740221278
