trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3
14,0.27822567730311104,0.2547257279122043,0.2530392892464102,0.24719577088964886,0.250095411353588,0.25299149643855423,0.2539646355732346,0.25985199802993314
33,0.27114125545817436,0.2662919879405815,0.25613101107843367,0.2567432332632793,0.2576020688392658,0.25812709722870025,0.2617437746958684,0.26348129699072514
76,0.27454042973459336,0.2747524432921534,0.2481204737228511,0.2658879350558821,0.2664336573705248,0.255123388215548,0.2709358392319518,0.26049650893407494
139,0.28760931916977095,0.26523693706594853,0.2662812248878157,0.279224154503824,0.26674091439672143,0.2635480110120437,0.2742407281125908,0.2731571416444097
