trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
7,0.24384279944423404,0.21230236021184654,0.16805308279021403,0.12858009324337788,0.11322291153998915,0.12812566783966509,0.14137395299955355,0.17279357453400343,0.19708152225991396,0.2533885601254868,0.17902004537043728,0.18897854944091447,0.20648349353818762,0.2209770650246303,0.19015179016324832
32,0.18337596039202048,0.169625540688432,0.1575331430870284,0.14656064698130883,0.13755812530146933,0.13589002226606342,0.13340255307431514,0.13864035042248807,0.14889798995570797,0.16474393239626706,0.179173279129403,0.19755606818065338,0.2226925343430142,0.24138572652640844,0.19275042831751846
92,0.19301809366529582,0.2504968358009905,0.23393325711532353,0.221314057663078,0.2062017050937338,0.1959539395824091,0.18744277603999948,0.1799531730440647,0.17471879989242345,0.17248053082550727,0.17182351196143666,0.17406541192853447,0.18015974202107402,0.18495451385470804,0.1953490664717886
151,0.2026602269385712,0.20927495929560228,0.23970124106647042,0.22883209488983408,0.21781719114295434,0.208081729389319,0.19927298555499184,0.19093381028268044,0.18395930174927652,0.17886681161147155,0.18040103070117558,0.19027445273336105,0.20056840352285216,0.18755315200897818,0.1953490664717886
