trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
16,0.47163161052772745,0.33589553257166443,0.2966757943964746,0.25440563079751377,0.22503104861389883,0.21126878570923463,0.20432701132833178,0.2112268984485239,0.2222106514945003,0.2524855054928633,0.26719271881537593,0.2813323875577656,0.28444891702409264,0.2874601388002308,0.3016520658228615,0.3187678213699985,0.3293698321269144,0.3450744034660904,0.361623355335571
36,0.47163161052772745,0.4140319469322672,0.38568267772275505,0.3431709117514732,0.3110351076013719,0.2830343405607819,0.26872045275748463,0.25990106713025424,0.25910523169766275,0.2653168023255739,0.2681038600124698,0.27493712379662777,0.28258960260232074,0.29443652922974134,0.30405724468723494,0.3236713469309197,0.33126932719224594,0.34967609555737195,0.36560577526163734
95,0.4263862512090398,0.37491322942033634,0.3716678456690896,0.3448252738801156,0.33155587754369753,0.3158443694131031,0.3028387297103739,0.29032614572145277,0.2828229103832228,0.2765073163966216,0.2727456629875373,0.2706476277195021,0.2735073579412097,0.29684170809411475,0.30896077024815616,0.32557084199625125,0.33587101928352747,0.3536585154834383,0.36560577526163734
155,0.3811408918903521,0.3357945119084055,0.360738106132196,0.3448509427922458,0.3327828689614146,0.32209814687358435,0.3123554678622443,0.3005864359849628,0.2951817059039367,0.28849887399059504,0.2877276513189033,0.28630823144586454,0.2804837483707202,0.2992468869584881,0.3138642958090773,0.3274703370615828,0.34047271137480895,0.35764093540950465,0.36560577526163734
