trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
4,0.29810760080367543,0.2669865203219241,0.1645598451686313,0.13569318923957058,0.08656744082075554,0.12622945003628627,0.17231820774639753,0.2464731501513048,0.3042974081698404,0.3481574197248348,0.4460437990283699,0.48261530449806017,0.5517036976889419,0.6218388554727445
19,0.29032733068323757,0.23627322227058925,0.20448940101923951,0.1786580145573126,0.15675745159802965,0.14849956690233795,0.14878826886810465,0.23379007128518695,0.2590750268068174,0.27715373379063274,0.3237191826791888,0.34597044107682934,0.5692374871348925,0.6218388554727445
64,0.28254706056279977,0.34610046920107207,0.32107874414605675,0.2974987422486405,0.2743864177546532,0.2533401040047586,0.23730492682247034,0.2211069924190691,0.21385264544379434,0.20615004785643062,0.20139456633000777,0.20932557765559848,0.5867712765808433,0.6218388554727445
118,0.27476679044236196,0.2553301571848517,0.33196662898573676,0.3173366212905565,0.29856974674927916,0.285783000513345,0.2735682406293502,0.2619493817877677,0.25100150709391367,0.24163001620864988,0.342004935414034,0.38051463767227023,0.6043050660267939,0.6218388554727445
