trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
2,0.6852509522879062,0.5790201395132218,0.3544366190360464,0.25485507764790766,0.2028797212935742,0.154756990330302,0.16678462478793826,0.22388744413718162,0.26450302023654465,0.33322035106194914,0.3137876786372059,0.4014295387700037,0.378098280000446,0.43741681509334346,0.4412706086987789,0.5021996696598114,0.5675295294280875,0.6780874012491378,0.20965554931062097,0.21293624124693308,0.21954834144099308,0.22360662928116531,0.22796497585611,0.25752254516970596,0.2714460249536145,0.2852402430588
22,0.44007572973645787,0.22782423535738777,0.18419288346167328,0.19012996767246115,0.1884190294891123,0.18713680991340884,0.19840149827059944,0.20317401692566667,0.21464618028836474,0.22464671465141667,0.2364409352655307,0.2526529625204171,0.26736033451861935,0.28085235388771584,0.32253518399834813,0.3547658778191164,0.38928296723285954,0.4471968739709069,0.21364489299848985,0.2195734292465531,0.22921618069470845,0.23005640048851642,0.23962242799746392,0.26064387768514996,0.2752864323301247,0.2882969447348826
42,0.19490050718500948,0.1896613903593109,0.18695848183982927,0.18507903976920992,0.18401603747014056,0.185614744763953,0.18463718028215756,0.1877917119189445,0.19012974956525053,0.1935791814195396,0.19370143616307556,0.19799448139717002,0.19830062430118217,0.20238282731998114,0.20379975929791744,0.2073320859784214,0.21103640503763152,0.21630634669267607,0.21763423668635873,0.22621061724617314,0.2388840199484238,0.23650617169586752,0.25127988013881786,0.263765210200594,0.2791268397066349,0.2913536464109652
102,0.1955907275933025,0.19138574466544478,0.18835358775586203,0.18804931334080813,0.18619715494140368,0.1876627309295693,0.18727865474562203,0.18841164527378312,0.18888671672769283,0.19210589674478487,0.19097330961248904,0.19390618753489952,0.19428978743006514,0.19744408154490609,0.1974499071127807,0.20099099112863372,0.20119297442224024,0.2056662056227521,0.20629905324731304,0.20988050218727775,0.2171568580738142,0.21630752371475606,0.2544012126542619,0.2676056175771042,0.28218354138271745,0.2913536464109652
