trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
16,0.20003528544797267,0.16619228619744622,0.1447586975317907,0.14292219897344854,0.13818994842104926,0.13959005846308853,0.13856965769318635,0.14319013034497946,0.16047444169441233,0.15768387714403764,0.17545582535498844,0.17419359410616125,0.19919280721328958,0.21858136894730973,0.22903388025762578,0.253439014426062
36,0.19157453563534105,0.18561133684502362,0.16503176913375164,0.15339849726382593,0.14644018820804525,0.1389361556480956,0.14004717717291942,0.1442216597642445,0.15406132675050094,0.15404929915034127,0.17397688261742414,0.18044339738294335,0.20403994764679462,0.22119449677488873,0.23513516379973481,0.253439014426062
81,0.18311378582270943,0.18269989982445417,0.17165395601754285,0.16209973845906173,0.15555237855318277,0.15117909452520079,0.14475096937816925,0.1441490215561504,0.14764821180658952,0.1504147211566449,0.1724979398798598,0.18669320065972542,0.20888708808029965,0.22380762460246775,0.24123644734184388,0.253439014426062
141,0.17465303601007784,0.16372929867812241,0.21878113666548368,0.20848894385963504,0.19750064388388916,0.19021895001551778,0.1812543529153617,0.1748339166472588,0.17148996261315266,0.17238348297066683,0.17101899714229551,0.19294300393650748,0.2137342285138047,0.22642075243004678,0.24733773088395294,0.253439014426062
