trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
13,0.311351196881255,0.3077024859978719,0.2664041804222132,0.23393891791704902,0.222462403019061,0.2116097542134072,0.20934067839833226,0.2116220534130547,0.21544541740910517,0.22402795085136773,0.24009960822174115,0.24841469907697222,0.27244184849202524,0.2896374291167728,0.32071400212669565,0.23931883560633066,0.24141485631591036,0.2514166208442377,0.26078403855505494,0.27630276750283744,0.2946552116092518
38,0.2658078790297313,0.24213357378727926,0.24305464117373204,0.23559710181542098,0.2302311990145765,0.22592480141816892,0.22377298479463134,0.22263944955495021,0.21942176088232987,0.21880603427923123,0.21885777561799363,0.2373008416283518,0.2509982849373159,0.2612925678795224,0.2790883156126601,0.23881523351156406,0.24374301602056997,0.2540893434037418,0.26279502485095946,0.28205114568082423,0.2980830554844722
57,0.26559638609787783,0.26055077669353266,0.24962569240564791,0.238012608066356,0.2347680680708865,0.2279737534868559,0.2296814003680822,0.2276471868351932,0.22684668903324937,0.22668272072143708,0.22766607698099645,0.2261869841797314,0.22955472138260663,0.2329477066422719,0.23746262909862453,0.23831163141679748,0.24607117572522957,0.25676206596324586,0.264806011146864,0.28779952385881097,0.3015108993596926
117,0.28664943604787485,0.3235635859339118,0.30741057794791005,0.29375360771153297,0.2825904706625046,0.27248975790914365,0.2678861922318457,0.2653657005794836,0.26119100007856705,0.25643355316755395,0.2516613804321976,0.2493480624820491,0.24620401424614058,0.24334456666237014,0.23982243770109724,0.23908669661125076,0.24874389828473364,0.25877305225915037,0.2705543893248507,0.29122736773403135,0.3015108993596926
