trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3,0.3659688400922885,0.35672803175353607,0.2943684349287155,0.9408260517505588,0.9467423083551164,0.703471220666906,0.539196116032194,0.35939948881242534,0.28993338884676123,0.20098392763604755,0.2141941435166753,0.21168901614660895,0.2458179606579641,0.27039134069324317,0.2827423072224277,0.3726183281588887,0.4030633252916561,0.46363819704401354,0.23288051403917387,0.23154025828768932,0.24130507523704808,0.2503768671827527,0.25369715846316176,0.26239845256606975,0.26539075376826726,0.27383636437527037,0.3033502329163914,0.33297980904129876
23,0.3659688400922885,0.3536477623072853,0.3066693885341386,0.29443559534178654,0.2719779273169808,0.2610192915137777,0.24513495879133795,0.2266241251365294,0.2202610481726472,0.21770164784303156,0.21495223356191273,0.21579223293317001,0.215838385587249,0.21612749189437022,0.22061786161129873,0.22020365815777895,0.23050615536377217,0.2295989108147139,0.2428121427715333,0.23824293959813178,0.2491540499244577,0.26349620643245425,0.2658820112401064,0.27799536742533754,0.2825065703525071,0.2927574722138389,0.30688115315057557,0.34167936100487317
83,0.36288857064603774,0.26976652771786924,0.2627746852220328,0.24568582255106136,0.23802118895629065,0.22695081382849294,0.22839732318557943,0.22702548666210473,0.22384216349802868,0.22125125437786344,0.22033207496555357,0.21777185227708717,0.21927978923889668,0.21917124664162946,0.2207299649153757,0.22233049338683258,0.22207724040110277,0.22410470187120182,0.22213247485220797,0.2256071258622289,0.22413818868334962,0.22932745290927245,0.23120462284753418,0.23115912059978766,0.23599414869813334,0.2962883924480231,0.31558070511415,0.34167936100487317
147,0.3598083011997869,0.28206748132329235,0.6018003684862958,0.596214065453089,0.26928310751291834,0.2572557823656499,0.24963842613361487,0.2403593428236951,0.23333341951686598,0.2270661315025763,0.2226947395572686,0.22181744885148338,0.21894433178969128,0.21894125509333123,0.2208261562897812,0.2186320255150984,0.22026469733801737,0.22294888530681445,0.22483757697724685,0.2334561005496385,0.23725752793305116,0.2415123056862171,0.24680153770680197,0.24827493718402746,0.2549152565367019,0.29981931268220724,0.32428025707772434,0.34167936100487317
