trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
2,0.2916668540253453,0.2916668540253453,0.3026640460753344,0.2813042807062704,0.300272555917653,0.14373373933107286,0.14475388967888062,0.1624260473230521,0.20631323104471738,0.2820597102599908,0.26755901473051813,0.3308272124884398,0.33645333418883683,0.40122612996866347,0.40545467951270825,0.4721059808160896,0.47488251622811,0.5431766978024294,0.5446224726063488,0.6150656631721275,0.27198064740706385,0.2824660709285528,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886
22,0.2916668540253453,0.2916668540253453,0.308162642100329,0.27917956186843096,0.27010470408589154,0.25323897283304386,0.24577570426072565,0.24321137965384884,0.23937740955739442,0.23571063163297043,0.2383111829817224,0.24248578800509715,0.2446232242734931,0.2550999853989921,0.2636237402706235,0.2798429381413969,0.3627533049971079,0.3994026176452538,0.40296888467625996,0.4417548145490191,0.2737489881476405,0.2859404419487207,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886
66,0.2916668540253453,0.2916668540253453,0.28555371838194926,0.27664759648234616,0.26681932143047504,0.2605058548702936,0.2562031320690105,0.2564856301506215,0.2520181987717595,0.24873776278034737,0.24803532693819777,0.24608182971564002,0.24557693363340624,0.24569108633417425,0.24654395713464758,0.24927139664745881,0.25062409376610584,0.25562853748807823,0.26131529674617116,0.26844396592591063,0.27551732888821706,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886
126,0.2916668540253453,0.2971654500503399,0.2834289995441098,0.33044040774941447,0.3191447952716378,0.30930246917263954,0.29989086422086814,0.294978424957596,0.29237592331237944,0.28822511284047886,0.284007262484651,0.2809227426329734,0.2786674848349219,0.27555425109970394,0.2719908929108361,0.26912763680051516,0.26578289729872817,0.4001255050472135,0.43819047995914934,0.2702123066664872,0.27899169990838496,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886,0.2894148129688886
