trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
18,0.5847106478105196,0.5321968818347559,0.4663764965466295,0.4405468852177004,0.36328001530999315,0.30698421709689183,0.28638988186418696,0.26607227440453596,0.26113599727172365,0.25077035234961303,0.24476098345176647,0.23372214889987572,0.23398821820455729,0.22042644161728975,0.21852503713559918,0.21523494556376796,0.21555692309206326,0.21282033340652068,0.21239093625179933,0.2109418602521095,0.21146077558654813,0.21496647053563406,0.21596554307584276,0.2210687782898703,0.2211440609098422,0.22547857559779622,0.2311556715903905,0.2458495066261394,0.26416432601004897,0.2735319999357152,0.3049960481130429,0.3205771129288096,0.340207921776078,0.24502227685678535
34,0.5715822063165787,0.5157417855127243,0.4599190937143972,0.4212301677407736,0.31144574923431667,0.2803021572045129,0.27073695484825644,0.256154311151595,0.255325298041569,0.25375738443164453,0.2392803438353101,0.23451628403938124,0.23431142576340072,0.22981780629905038,0.2275498757385225,0.22577419388150805,0.22518283418281385,0.2236357540823638,0.22266850357876158,0.22144432298304603,0.22156156713831998,0.22592823830281725,0.22626008948236417,0.227127842726347,0.22868784494251723,0.2304469998208784,0.23485312658374907,0.237087624735702,0.24641687784416477,0.2552877379068232,0.27384804335297086,0.28352063533727334,0.3008473767622395,0.24560794698037197
72,0.5584537648226378,0.4992866891906927,0.4534616908821649,0.4019134502638468,0.25961148315864013,0.25362009731213403,0.255084027832326,0.246236347898654,0.24564884787271574,0.2401815340862601,0.23712509684987856,0.2344227023466972,0.23407423437303487,0.23191991908147763,0.23115305864035643,0.22918879219080635,0.22981365684088864,0.22907854012727577,0.22949177908681323,0.2284162776214886,0.22776232978878908,0.22896779024817396,0.22829932073913264,0.22903908212023963,0.22908038368368366,0.23061229272735,0.23070372583668194,0.23282232488219448,0.2342033661327273,0.23704347587793115,0.24270003859289882,0.24646415774573716,0.261486831748401,0.24619361710395862
136,0.5453253233286968,0.48283159286866106,0.4470042880499327,0.38259673278691997,0.283297850127766,0.2700049895881605,0.26057815111843097,0.25368617258518883,0.24820960011116439,0.24736151700466308,0.24611060904106657,0.24659927242152466,0.24553233058828428,0.24343151281930558,0.24355441578735515,0.24277266750582607,0.23826363882245158,0.2393999657952533,0.2387204778221751,0.23827254334108733,0.23820153292447888,0.2392009991095828,0.23706210969365724,0.23706618399229998,0.23684638689808446,0.2368916143249004,0.23927351078758682,0.23844193877493644,0.2385125962866722,0.23837061211591962,0.2395796854545579,0.24092697999382068,0.2444366067331987,0.24677928722754527
