trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
6,0.18809445136715408,0.15120399126525375,0.15615765467184806,0.16402180162881655,0.1612240559228734,0.33910380584851607,0.16078668570105506,0.16634769798317242,0.16654424385142047,0.18818530628786465,0.1406115960806164,0.1413965337090135,0.1456358999689732,0.16169515714834914,0.17824423473024623,0.1949589215728417,0.24007466294247595,0.1769629803273179,0.1755646511442482,0.17978880333174263,0.17041357695937004,0.1719332705580184,0.17372665342230573,0.1813057277397886,0.19366256157915862,0.21168373899248905,0.23015950607024935,0.2498188462096353,0.2736739625577769
29,0.18809445136715408,0.13890717123128696,0.16190781581870176,0.16472646356552148,0.14022661057595934,0.1639777326120106,0.1482580222171698,0.15939963664091877,0.15984848653930403,0.15575054763065307,0.15189035488548097,0.15370525983771502,0.1557302420535596,0.15667501065535536,0.1574079842118141,0.16082796845343036,0.16226362280691217,0.16450326953188496,0.16122172263617127,0.17107093988110644,0.1701944559854579,0.17251287541553859,0.1741312460912281,0.18369722162264207,0.19698434156466413,0.21658353813509734,0.23468482871530003,0.25486351870774704,0.27994411050778684
94,0.1757976313331873,0.14465733237814066,0.1626124777554067,0.2032189466167015,0.1955354004817044,0.18584401266882558,0.1802438206676797,0.17993575847565332,0.17421773813712493,0.1704664489480681,0.16633180090600327,0.16529447376129908,0.16491442003092222,0.165071790803214,0.167263140833826,0.1658936464581903,0.16783253240689505,0.17720542459210506,0.17486419470927506,0.1708518189071943,0.17077406084297808,0.17291746808446096,0.17652273997408158,0.18701900160814758,0.20188414070727242,0.22110886078014802,0.23972950121341177,0.261133666657757,0.27994411050778684
153,0.1635008112992205,0.15040749352499436,0.16331713969211162,0.18222150126978745,0.2673196031651102,0.17331534918494032,0.17329575932542604,0.17324000116353688,0.22062006494507622,0.20272266623918508,0.21484292897920795,0.20745155045515143,0.2003190008418137,0.1966372828231688,0.19422152052447722,0.19280854711349715,0.18942269112275084,0.18990757965232516,0.18850666678237882,0.17063269793328217,0.17135366570049826,0.17332206075338336,0.17891423385693508,0.19034078159365309,0.20678393984988075,0.2256341834251987,0.24477417371152355,0.26740381460776697,0.27994411050778684
