trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
12,0.29383537241792385,0.29383537241792385,0.3379065230985721,0.2830152030617945,0.23232382689602304,0.2726880575841802,0.27686062049142274,0.2653856051150206,0.2645170129372189,0.2608319849806323,0.25692153577423943,0.2606529867777462,0.258167164153952,0.26476865056398374,0.26363863898667855,0.25715832177639486,0.2665060870756867,0.27434858176277754,0.274520413485018,0.28174295660990184,0.28299935276785576,0.29789419466742245,0.29070825847973747,0.308597656962,0.3096203118991827,0.32848740175741536,0.3272539528091455,0.3424137243174378,0.34291256880571774,0.35516236907292653
31,0.29383537241792385,0.29383537241792385,0.312000677057554,0.2814753890844238,0.253306513495822,0.2718874863284598,0.2727764940529481,0.33836975531953034,0.30429186831621596,0.2827280034454046,0.2727815388469551,0.2638126416250363,0.27741225085321014,0.26654444286383716,0.269941111608911,0.27358997920747413,0.28210958147547444,0.29057338511672126,0.2972636871646888,0.30675788723738595,0.2757345003273819,0.2829789310285887,0.2804007522695596,0.28970917411118224,0.29166978163812046,0.30197525701358374,0.3016493950697228,0.3124584843661632,0.3459750188725199,0.35516236907292653
73,0.29383537241792385,0.29383537241792385,0.28609483101653593,0.2799355751070531,0.2742892000956209,0.27108691507273946,0.26869236761447357,0.266247794140332,0.2666215604385082,0.2600498310844301,0.26416028929640517,0.25956859109352526,0.2606516955560987,0.26103979020889817,0.264148417956425,0.26321721818958077,0.26385784266687806,0.2633236107496605,0.263569256641227,0.26745691008779565,0.268469647886908,0.2680636673897549,0.27009324605938184,0.27082069126036457,0.2737192513770582,0.2754631122697521,0.27604483733030016,0.28250324441488855,0.34903746893932214,0.35516236907292653
136,0.29383537241792385,0.315870947758248,0.2845550170391652,0.2561297010015381,0.27348862883990055,0.2739737677820811,0.2670389863647471,0.26538240353877546,0.271478020052738,0.26745709951860025,0.2673852422753089,0.26131363094335114,0.2617424601202848,0.2609431051831201,0.260671241074042,0.2604269744892728,0.2605730169180164,0.25995804092146396,0.2618652545425396,0.2621788015986181,0.26339440650947743,0.2628702511541718,0.2639344769501875,0.29022050157977364,0.3011033265672368,0.3013585325394488,0.30922928082386897,0.3127079066103031,0.35209991900612436,0.35516236907292653
