trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
1,0.835494057008265,0.6670245983174837,0.41600678104656635,0.2644316881949118,0.03822470106850159,0.1590598991958646,0.27021650487261895,0.37893433520465664,0.5258799542425046,0.594784005037532,0.16612870559263151,0.16801021458161025,0.17924632526927184,0.18525341243950488,0.19478927281432745,0.20137581766180884,0.21342349766956673
16,0.7933766923355696,0.11119375532257214,0.1211909263870504,0.11883021972605243,0.11214539466955914,0.11007870402675264,0.12309468678200286,0.26941730720021867,0.3431379433106829,0.38001374003226807,0.16831407532857345,0.17186494320978352,0.18100965198492935,0.1864936293089639,0.19831698613227974,0.20114137676759725,0.21968177856765725
61,0.7512593276628743,0.2127980972305702,0.21105547722498647,0.19561622087537314,0.1801540104231488,0.16969348705160364,0.16146055883536284,0.15990027919578068,0.16039593237886124,0.16524347502700412,0.17049944506451536,0.1757196718379568,0.18277297870058687,0.18773384617842293,0.201844699450232,0.20090693587338565,0.2259400594657478
120,0.7091419629901791,0.31440243913856825,0.19800115558233553,0.19036912627903477,0.1823800277195439,0.1758051272842656,0.1698656584213311,0.16622881124074107,0.1646767817502379,0.1639433358566896,0.16415548595343696,0.17748299855361432,0.1840131955700459,0.1912615594963752,0.2016102585560204,0.2071652167714762,0.2259400594657478
