trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
12,0.1721221670311241,0.15968487862933112,0.14456264873260927,0.13733410670101562,0.131983133672529,0.13349807103708736,0.14629176146597733,0.1726154220933328,0.19198270764591913,0.22225102025477741,0.18188687882653648,0.192527735737287,0.20739454527756404,0.22119792565275195,0.1897272330715959
37,0.17497417272899898,0.16388451864384312,0.15599229134312387,0.15140619848182746,0.145401765645743,0.14474923030148756,0.14196405147614377,0.15012344762073443,0.16008637076761892,0.17448336764525507,0.18770730228335938,0.20395353351055684,0.22533386499146657,0.2434842417190888,0.19273640884665036
97,0.16987774136244302,0.23764779731122512,0.22339269091871877,0.21207590204793692,0.2004344170288237,0.18973138368020312,0.18194290996661894,0.17583436931448537,0.17067984755386637,0.17024603191289067,0.16967614019074728,0.17151590584975895,0.17662529352007822,0.18370888152148698,0.19574558462170483
156,0.16478130999588708,0.22345862165047625,0.2161451624488056,0.20754267432940252,0.19868291183092213,0.19252327955717763,0.1868639500746068,0.17848415938409934,0.1964654339043219,0.17606645536971358,0.18110193796401713,0.18945522556366148,0.19891160958641507,0.18671805729654145,0.19574558462170483
