trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7
6,0.46882376431331024,0.468058068652382,0.4397283263583465,0.4047588161140202,0.22342851210190207,0.1930496262166271,0.17830795486235249,0.16281918658377598,0.17356195270299996,0.20540943206949913,0.26791782753561716,0.27793834291031116,0.31603671428277774,0.3546170498099833,0.22630682477758896
26,0.46882376431331024,0.4676752208219178,0.42594630304179293,0.25326778993222165,0.2045221372700574,0.18811183681857055,0.18208180934859178,0.18088273435661398,0.1830046353362561,0.1861526657184492,0.1958020537329796,0.19729788889534355,0.21060098055441764,0.28886281013831805,0.22536582973769734
46,0.46882376431331024,0.46729237299145365,0.4121642797252394,0.3731297444719604,0.3326430385001675,0.3039126443457977,0.27202351201554736,0.2463198048713335,0.23180897931399436,0.22135267054787103,0.2159473888115623,0.2185657944904191,0.22130750592423123,0.22310857046665275,0.2244248346978057
105,0.4684409164828461,0.4535103496749001,0.4084615479196298,0.29827912828693126,0.3036045123463847,0.2874663430628584,0.27778312018597207,0.261257622452816,0.25212956255695346,0.2432411627331472,0.23628336510691145,0.23062094015351936,0.22862051161355004,0.2272478198174806,0.22586664997278083
