trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8
19,0.22996284924743654,0.19885747306135548,0.17410754185680746,0.16293710333127218,0.15992447695691633,0.1615961973278797,0.1686474025546945,0.19299627758298066,0.21615755019511765,0.21603995212005572,0.2242480472051858,0.24214932737564998
42,0.23090615782178622,0.21409282394024326,0.2016472624855577,0.1926833734884351,0.1834998358506154,0.1810611140132494,0.17987511112803592,0.18507150703078798,0.19494278861186404,0.21268824756447377,0.22607779950833837,0.24750650333142052
102,0.22022326290164265,0.30365262650996927,0.28776894181588625,0.2705301757954157,0.25710194113111406,0.24557843462812015,0.23602335065057986,0.22888560719086853,0.22274336123121966,0.2205885425988806,0.2314349754641089,0.24750650333142052
156,0.20954036798149905,0.23888008418338835,0.2253530225735792,0.2821487372911581,0.2697303057810328,0.2605912647997018,0.24679604498189348,0.23737231177837126,0.2193916566756377,0.2224182949020332,0.23679215141987944,0.24750650333142052
