trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
14,0.1304791395622812,0.10331829642594943,0.09141137382002723,0.09609802074895728,0.1059095719754016,0.13162249664042897,0.14790469485094956,0.17448778809263704,0.15183501222704124,0.16746201029863494,0.17650605641144598,0.1885569548748102,0.19494755273015807,0.22465169895618076,0.24584881884627646,0.26196513477999384,0.28541419681119395
39,0.12368892877819825,0.19774979891371072,0.17500278767522182,0.156833825756583,0.1447708226870559,0.1373425319333183,0.13902328249456325,0.14616070858968558,0.16146098165336006,0.17884141346696467,0.1885869771147291,0.20166572145888528,0.20636569471227204,0.2307470337041503,0.25088274722698517,0.26565926396433004,0.2919991744268152
98,0.1168987179941153,0.16230365721581622,0.15568829178554558,0.14853330567800876,0.14225090356978373,0.1398447527420748,0.13976635848471994,0.13884502953256586,0.14470320396197553,0.15234421500487977,0.16233942170666,0.17211126876593014,0.2124610294602416,0.23578096208485902,0.2545768764113214,0.2722442415799513,0.2919991744268152
158,0.11010850721003237,0.12685751551792174,0.15075617240508513,0.14818662066005547,0.14515787411745995,0.14334897314874973,0.14293809957680084,0.1422090428007224,0.15608260713030525,0.1644251357081629,0.17544818829073508,0.1835294107480441,0.21855636420821117,0.24081489046556775,0.25827100559565763,0.27882921919557263,0.2919991744268152
