trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
20,0.3918980917305951,0.3918980917305951,0.4299161183837155,0.43982408276412394,0.4344739032404657,0.4395086278420014,0.44252296506058986,0.42021572304074306,0.44021665013553746,0.4304223188779631,0.434705199452047,0.4201970817069187,0.39263759902489115,0.3915213865855284,0.4014197424187731,0.4011736713704827,0.4055503688433756,0.4060736820385739,0.40410551998162075,0.4007393444706122,0.40271563811591077,0.4065211641590437,0.4042887181956406,0.41312921750980997
45,0.3918980917305951,0.38115475363444373,0.3932091967711796,0.4029252622545464,0.4131135545249802,0.41937390242632694,0.43128519368628426,0.4354234522784856,0.43662160889234913,0.43842645226775495,0.4286714099365273,0.4249683257485293,0.3999299116486041,0.39653117754154693,0.40135912937937684,0.4011112488857338,0.4078011400645709,0.4040845674149777,0.40511055357674036,0.3980512231199883,0.406391906289184,0.40474765900733695,0.4049460003656458,0.4168921849968894
63,0.3918980917305951,0.37041141553829243,0.35650227515864363,0.3660264417449689,0.39175320580949474,0.42662857546791144,0.47533897418038584,0.461869229965189,0.43071822469548726,0.43700817930680885,0.42263762042100755,0.4297395697901398,0.4072222242723171,0.40154096849756554,0.4012985163399806,0.4010488264009848,0.4100519112857663,0.40209545279138154,0.40611558717185997,0.3953631017693644,0.41006817446245714,0.40297415385563023,0.40560328253565103,0.4206551524839689
123,0.3918980917305951,0.468226110789265,0.4646213089722103,0.43838398525621913,0.4197503869172332,0.4331582364732134,0.4232816894029918,0.4055705632202637,0.3942047076796007,0.380061359822479,0.3796450957163484,0.38534528640117816,0.38651159562950976,0.4014803554581693,0.4012360938552316,0.4032995976221802,0.4080627966621701,0.40310048638650114,0.40342746582123606,0.39903936994263756,0.4082946693107504,0.40363143602563545,0.4093662500227305,0.4206551524839689
