trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
17,0.438102403717669,0.31121389623095497,0.27590617432740566,0.2416689734595693,0.22082850864068015,0.21523059277570902,0.216487315734919,0.222390097670601,0.2279066471486947,0.238806469791711,0.2549686544010169,0.26513511621618785,0.277592865917447,0.3049849009334693,0.3158012252312551,0.2501424015349159,0.2536976517317162
37,0.3404247851443385,0.2868457116630521,0.2556797028913175,0.2351859952896553,0.22394172031146486,0.21836911477359117,0.21932551055260238,0.21839804420733971,0.2226476111500166,0.22739395225581308,0.22797403743177358,0.23504624923065937,0.2548328076511599,0.27090773157770054,0.2802698349749775,0.24920158914716653,0.25362304176019423
61,0.2886640149244791,0.2667175105718969,0.2538828299030625,0.23928698517765676,0.2308484522854355,0.22670402967610795,0.22562708071972387,0.22642667936027733,0.22593035356071595,0.22808466195654614,0.22822559061027436,0.23022203451354692,0.23207274938487277,0.23683056222193177,0.24473844471869985,0.24826077675941713,0.2535484317886723
121,0.33071890990655495,0.3206183849031652,0.29416545003540834,0.28160654509192334,0.2722347846151751,0.265068536712497,0.2621253310323608,0.25949256343572136,0.25765634067924237,0.2543415054510744,0.25368839324554493,0.25178230210857605,0.25115292066742945,0.2508382471976815,0.2510832139226653,0.25377226170323813,0.2535484317886723
