trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
14,0.25398874236104746,0.22948457785382767,0.20138587331679045,0.18240775836196135,0.17460134625606263,0.16533733170373233,0.17764736965173533,0.19840928711876102,0.22667514552963847,0.2632194220192342,0.29795327240918423,0.33043976923776697,0.371747904952039,0.40068665499157863
29,0.2478627012342425,0.2399406467926674,0.22306456986248618,0.2112230844067406,0.20065666256593873,0.19350167678961236,0.19031158161344297,0.22300692400717034,0.233809547798288,0.24856892629067218,0.26361776889876143,0.27980369830131835,0.3789825924619239,0.40068665499157863
74,0.24173666010743755,0.3275218662029,0.312828965820532,0.2918324096672713,0.28059314680157216,0.26739821526846064,0.2591731549429597,0.24760456089557967,0.24094395006693753,0.23391843056211017,0.22928226538833862,0.22916762736486976,0.3862172799718088,0.40068665499157863
128,0.23561061898063262,0.3178826212248297,0.3037109741298366,0.28760866429084314,0.2832084164693218,0.2722276848765022,0.2612819661547224,0.2520960365485599,0.24159106377763706,0.2659358514856472,0.2798610173130528,0.3004577661584544,0.39345196748169375,0.40068665499157863
