trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
8,0.32103361465503666,0.2673527968833394,0.21470162716097518,0.1587669324377198,0.12153163755546872,0.12023052678586894,0.14283264966899026,0.18723677605552527,0.23710584867249004,0.2733748824331459,0.31090434505390474,0.3370647015651236,0.3858773552378946,0.4356069806274397
23,0.30761341021211236,0.2572099614580809,0.22947367034853894,0.20537182981424296,0.1825767727088101,0.16873274020918408,0.1611226265088122,0.21291895545050882,0.23180090442045498,0.24438464214148953,0.2612171161265587,0.27635540731405694,0.39830976158528086,0.4356069806274397
68,0.29419320576918806,0.34958974463650194,0.3285115420508471,0.3085913513641638,0.2861232436631254,0.26740761382227063,0.24869583686850805,0.2386011348454924,0.2264959601684199,0.21539440184983313,0.21152988719921262,0.21564611306299036,0.41074216793266716,0.4356069806274397
122,0.2807730013262637,0.336852086090214,0.32189473443663974,0.3123843258518094,0.29509002109561366,0.28236569232556713,0.2704596272653506,0.2598323273599336,0.249640326792265,0.26314937345186895,0.2742972943821681,0.3007617341504425,0.42317457428005345,0.4356069806274397
