trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7
15,0.22511601405297801,0.1903126791287497,0.1654619932146683,0.13743499763873626,0.13027903752831524,0.13738648266058692,0.1506187037731921,0.22515500023509857,0.2149934593694842,0.19311065319833,0.1978277373450604
35,0.28278026874809203,0.25054951079138094,0.1794890618030366,0.1614151006182438,0.15265527510615234,0.14918488295334126,0.14997865714750783,0.21050454877308344,0.20330689587644343,0.19385581360579368,0.19944111901096193
60,0.3404445234432061,0.3107863424540122,0.2864706291182186,0.26507281708795755,0.24344858651138196,0.22584882930485492,0.20768482396493504,0.1958540973110683,0.19162033238340268,0.19460097401325735,0.20105450067686345
114,0.3169131369565189,0.30297169211969366,0.28843396496601464,0.27420763175717305,0.2607262841940566,0.2502831360953958,0.23980545169711373,0.22668002286252495,0.19236549279086634,0.19621435567915887,0.20105450067686345
