trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
7,0.3642881923914938,0.30153462687324895,0.23427537630379514,0.16590406028444574,0.11915004487461413,0.12233976917522321,0.15639661503666102,0.20119745123414662,0.25650798671652664,0.2995940088134444,0.34498591152394514,0.38373462958124516,0.4391161008070202,0.4626548830940416
22,0.34859980101193255,0.25655684752285945,0.22409492286517874,0.20049864323428085,0.17916594022044,0.16408231603983175,0.15700316859126956,0.21961132809034628,0.24163960508826535,0.25845151050232934,0.2782422110023113,0.30092993895692616,0.44500079637877554,0.4626548830940416
67,0.33291140963237137,0.3536397518384066,0.33202565172132165,0.31165002443344475,0.28747063969747394,0.2674941094689471,0.25486402521792395,0.23802520494654594,0.22677122346000406,0.21730901219121426,0.2114985104806774,0.21812524833260716,0.4508854919505309,0.4626548830940416
121,0.3172230182528102,0.3368575257767457,0.32697098022263044,0.31267392394553234,0.29877435932732144,0.28314042406961715,0.2714550030074797,0.2622201706579867,0.24999894515126997,0.2811474618575797,0.29761657003096126,0.3286206745698137,0.45677018752228626,0.4626548830940416
