trading_days_to_expiration,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
9,0.3272512441987007,0.3140679153916919,0.30088458658468303,0.2877012577776742,0.27451792897066535,0.2613346001636565,0.2481512713566477,0.23152755209785253,0.21943939359862785,0.17061192289955737,0.1931733096861237,0.17167346933927483,0.16964203823657528,0.15687942472931232,0.15900838594402497,0.15240485289806371,0.15281584673503187,0.15453423989573212,0.15577510008492104,0.16361208021529156,0.1701858793145075,0.17318309033289603,0.1888196383802286,0.1865189151741619,0.20766890416454567,0.2280319697208258,0.23113816077075028,0.2695702619844377,0.2780148312809882,0.35468083786480825,0.3974750999492451
29,0.3239554119969485,0.31077208318993965,0.2975887543829308,0.28440542557592197,0.2712220967689132,0.25803876796190434,0.24525264166072286,0.22611432216437977,0.21777104466812153,0.18601359461445383,0.20184895826538152,0.1919369070828216,0.1742783903429175,0.16806725426257682,0.1656212525473334,0.1608972834851242,0.16295458520170392,0.16647494385097053,0.17065173882568166,0.17669945737412918,0.18365505002941435,0.1726298745887763,0.18812601582172864,0.19180641242175783,0.2127596705536157,0.2288085174833069,0.24074618607417214,0.2716814043085753,0.2971813329269432,0.36537940338591746,0.3974750999492451
74,0.3206595797951963,0.3074762509881875,0.29429292218117864,0.2811095933741698,0.26792626456716095,0.2547429357601521,0.242354011964798,0.22070109223090703,0.2161026957376152,0.2014152663293503,0.18822085373969108,0.18064108323251982,0.17873804388682685,0.17668399236105084,0.17076198363598813,0.16894623251042315,0.1673849350121884,0.16704036458621335,0.16767853260561771,0.16834874108453318,0.1697709854007396,0.17207665884465656,0.18743239326322864,0.19709390966935378,0.21785043694268574,0.22958506524578803,0.25035421137759395,0.2737925466327129,0.3163478345728982,0.3760779689070267,0.3974750999492451
133,0.3173637475934441,0.30418041878643526,0.2909970899794264,0.2778137611724176,0.26463043236540873,0.2514471035583999,0.23694078203132526,0.22007024291476746,0.1933573093185863,0.19729428800773702,0.22886645819493912,0.21933008436867113,0.21462199662289896,0.21059365217284198,0.20554073454057506,0.1994571715441557,0.1949461117351507,0.1921348551190946,0.19042429907893435,0.18887305932256568,0.1872874256337813,0.18754278151349255,0.18673877070472866,0.20238140691694972,0.22294120333175577,0.23036161300826916,0.2599622366810158,0.2759036889568506,0.33551433621885324,0.3867765344281359,0.3974750999492451
