trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
19,0.47141923537967206,0.44771971254698867,0.45027031146750135,0.4445249720369959,0.4399085065346967,0.43571271844526316,0.4372318481695865,0.4421819352410366,0.44272217313096,0.44124484940005276,0.4415178903296346,0.4416944559394397,0.4431008461670696,0.44426878515816626,0.4447144566440293,0.48674084895504155,0.4280255027611498,0.43367101351063625,0.4358879806313708,0.4418473198067369,0.44838573820375466,0.4527419975794479
38,0.4261194256738411,0.4261194049610245,0.4198895508405421,0.4341006109130156,0.4167898649920953,0.4247516769917801,0.4128765589509639,0.4151517381894927,0.42547470095028944,0.42156496202550325,0.4251023507730643,0.4276211115612513,0.42205953494804693,0.43010671614991014,0.4365907697622031,0.43929030065775326,0.44822041896821224,0.45722930384562294,0.46035725928798943,0.469377968201411,0.48097371843221687,0.48615770275161935
101,0.405391780068425,0.4037720353651916,0.3933640153206621,0.39509296523589504,0.3726626587814496,0.387171395233079,0.3885652612847654,0.3763493244717165,0.37579405659074117,0.3782634060415499,0.38173563032196917,0.38555798188865636,0.38241364566734837,0.38544804683331896,0.3833802894646847,0.387635670347025,0.38655443284066293,0.38694942331813353,0.3867860230173888,0.3832097777468303,0.38591058723510496,0.38634458256926063
161,0.37913161251620897,0.3788109455172399,0.37761129554920536,0.3750819385394753,0.36480548709189714,0.3697282600216744,0.415373598262901,0.40953574880133825,0.40851945299539694,0.4098906481855923,0.4117150431307044,0.41432941402786294,0.4133412154127573,0.41508125173867416,0.43506056920986313,0.40783058655408744,0.4101127231756496,0.41141870197475217,0.41431667141206285,0.4157977579752925,0.4193262924072764,0.38634458256926063
