trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7
10,0.3253013022839505,0.24130515590759083,0.20418864711595106,0.17284915575949694,0.16407623410427788,0.1467414578011052,0.13056784843228197,0.12604478862964383,0.13241952368081494,0.15156202401739705,0.17061086020738794,0.2003678545819883,0.17913494801786847,0.17896564118449293
30,0.3253013022839505,0.26915171526748505,0.1736898629419675,0.15968505973509162,0.15159554135417053,0.14723643611265458,0.1448955191072972,0.14129326028460953,0.14167282032217862,0.14472465594895004,0.15064726050301636,0.15998924839199644,0.1760857586439786,0.1783453301977254
55,0.3253013022839505,0.29699827462737927,0.276697805450298,0.25688102579700467,0.23855739565827977,0.2209282237296153,0.20665278595451292,0.19466040511004237,0.18594847579044274,0.1791850380120272,0.17513972660593471,0.17254384169621403,0.1730365692700887,0.17772501921095782
113,0.2562671794519337,0.2438358522074815,0.23481182257902153,0.22200858636414167,0.21988974946213266,0.20758416149444628,0.20055082611227865,0.19434520722097187,0.18992449751133278,0.1862113883791821,0.1831490477351254,0.18218413739175837,0.1795859521712605,0.17772501921095782
