trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
10,0.3425600823408722,0.4337084928606071,0.4136539507312598,0.3603306395663355,0.3636280425029856,0.36885279740832716,0.36713030378011235,0.3638898629991498,0.3600272421041133,0.3602529632493287,0.362660193943086,0.36642081172792274,0.3538718863953544,0.4202103678243684,0.43650206921934886,0.45979892809135375,0.4180829546321654,0.41976480642216196,0.4233607443506978,0.44839033119282096,0.4377270040783476,0.47254835253858907
29,0.481625668117816,0.4218170883583799,0.43919231003169923,0.4184022676180976,0.41508509520174636,0.41857433771522734,0.4201854108090341,0.42144579111218167,0.4139334500878167,0.4148392390854365,0.4239127661617546,0.4287411643407546,0.42285370268645756,0.43054464651646096,0.4309928476734383,0.4336689165502269,0.4380036749915168,0.43539369556109025,0.44117004803236304,0.4794389048874833,0.4650818737953445,0.5142324408559417
92,0.3487703555236092,0.35186982822063373,0.40358565349174985,0.3903823694236809,0.4094404496921231,0.39016821413789887,0.3795046544501529,0.3887032840946816,0.36567607243676614,0.38596386469458166,0.38023665211559926,0.38752226259030464,0.3848267885635395,0.37631754928899125,0.3830242462681448,0.3782415139134625,0.38850702814430543,0.3877421369873674,0.3862931838034963,0.3830172646443538,0.38918017590388393,0.38275826001972857
152,0.41058161997308795,0.40555667668086454,0.3477116193927918,0.4025955921430721,0.3775593547902373,0.39980381272848053,0.387120218136773,0.38185280082822026,0.3629645178430474,0.37431202931883384,0.37332873192176097,0.3706970744928295,0.402518578193954,0.40640980925417003,0.42141158717974925,0.39816223427281394,0.4041359172832337,0.40555144066903265,0.41734175749815866,0.4103721343613507,0.4308642642212365,0.38275826001972857
