trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
13,0.1808336563880964,0.16912333453926187,0.1569647293051536,0.14881474109429976,0.18317838198291186,0.13858722888879496,0.09953893804099188,0.09536508945648177,0.10811516512398811,0.13398110105211153,0.121580064566373,0.11074608087155925,0.11039287578146674,0.11196308194664122,0.11703367134416362
32,0.1808336563880964,0.16326817361484458,0.15674058761251672,0.14496388868150972,0.16419061497559312,0.13549220599747103,0.11798979464379415,0.10838094337405577,0.10643509508743595,0.10680565064622016,0.11688985646767884,0.11001929712284655,0.11094305698513318,0.112198003825562,0.11933404416400405
55,0.1808336563880964,0.15741301269042732,0.15651644591987984,0.14111303626871968,0.13435910600644113,0.12855725065053505,0.1283091274802089,0.11951131424331962,0.12000718804502089,0.11119797920320441,0.11219964836898466,0.10929251337413384,0.11149323818879964,0.1124329257044828,0.12163441698384446
120,0.17497849546367913,0.15718887099779044,0.1526655935070898,0.16214570912581577,0.1756175418866696,0.16514474445455382,0.15710338412052263,0.14669677628997257,0.1374611745801256,0.12627027266506718,0.11147286462027195,0.1098426945778003,0.11172816006772043,0.11473329852432321,0.12163441698384446
