trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
21,0.1642842001634128,0.13631164484502103,0.1337826367735757,0.12891345105205793,0.12578371596497595,0.12958986205767695,0.1297376686068688,0.14103244468502577,0.13782892409706146,0.15809233234449346,0.15224342764922666,0.17988226717540587,0.2006701111907136,0.20817630128692535,0.2244963167928804
41,0.15729106133381487,0.15427534087228248,0.1388854816490957,0.12975014210242597,0.12561457264001746,0.12618044085876015,0.1305176084726502,0.13737171962759442,0.13838053041193682,0.1564167193362635,0.15915313753077145,0.1850792281792328,0.20254665871476654,0.21225630516341412,0.2244963167928804
86,0.15029792250421692,0.15536421061569372,0.14725279405087596,0.13903517200878168,0.1348658064880655,0.1277045719342123,0.1282859254556482,0.13371099457016308,0.1389321367268122,0.15474110632803353,0.16606284741231625,0.19027618918305972,0.2044232062388195,0.21633630903990286,0.2244963167928804
146,0.14330478367461896,0.14457342369463472,0.19283437119768507,0.18300136861861577,0.17366887131885697,0.1638123427892693,0.15606921286471784,0.15021124594464727,0.1462238301974658,0.15306549331980357,0.17297255729386107,0.19547315018688666,0.2062997537628724,0.22041631291639163,0.2244963167928804
