trading_days_to_expiration,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7
17,0.9120451146273214,0.8699645174225132,0.8030021034899935,0.7612983003293399,0.729884964184353,0.7465583954886696,0.778693451832998,0.7042884024550449,0.6693891399959333,0.603715981284942,0.571103859558562,0.5908188409456144,0.5452031735649978,0.5103528945167057,0.4746130692356166,0.5068395692498533,0.4545647840650468,0.47435445043683916,0.4742253708207449,0.5345198720955213,0.4879128057833944,0.45671081109094996,0.4368057782489006,0.3990456982032603,0.37475703092444,0.360730754036878,0.35404457165414943,0.3528953955703501,0.36978927754498214,0.39014506979436275,0.4159805124780754
37,0.9120451146273214,0.8489242188201092,0.7905611951261375,0.752887307112869,0.7225892893283306,0.7621907859968505,0.7791285894969814,0.6666507401020849,0.6895771711193375,0.6431330980848529,0.6145859523000451,0.6284246149226905,0.5998720195966748,0.5514877134287669,0.5400419851284688,0.5286490214559076,0.49902584982558695,0.49595004754421923,0.47738578192877074,0.5216617035913471,0.4565990842658726,0.45688231421136477,0.4471510611672674,0.41714230079791137,0.40575918432889835,0.39579552049060973,0.39415557053732997,0.38406611332055063,0.38813226441225923,0.3966907556176218,0.411687601922402
57,0.9120451146273214,0.8278839202177051,0.7781202867622817,0.744476313896398,0.715293614472308,0.7778231765050314,0.7795637271609647,0.6290130777491251,0.7097652022427416,0.6825502148847638,0.658068045041528,0.6660303888997666,0.6545408656283519,0.5926225323408281,0.605470901021321,0.5504584736619621,0.5434869155861272,0.5175456446515992,0.48054619303679663,0.508803535087173,0.5001851584204604,0.48050517744154264,0.48467071939428796,0.46055070292395317,0.4429300522509691,0.42924868028874635,0.43426656942051045,0.4152368310707511,0.40647525127953626,0.40323644144088083,0.40739469136672857
116,0.8910048160249173,0.8154430118538493,0.7697092935458107,0.7371806390403755,0.7309260049804889,0.7782583141690147,0.7419260648080048,0.6492011088725292,0.5642988644850311,0.5276217668170791,0.5532130669685383,0.4905343275333207,0.4692180756046445,0.40918415334276437,0.48503011704379884,0.4101037183045066,0.45275885332945914,0.471064959712719,0.46262688872317953,0.43834268708820234,0.43070430125336967,0.4351594698629464,0.43871537206346867,0.440271221221744,0.43862369340384344,0.4148434745302986,0.4407914073794628,0.4399535802351423,0.4314930324236133,0.4202734230337488,0.40753452856577677
