trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
21,0.24322436665184813,0.21554515478788885,0.19054803945613774,0.17693305233868126,0.16517209802801458,0.16688440930954032,0.16385697538007954,0.15570131799893147,0.16127144369091567,0.15218672866579153,0.1546089096660691,0.15430968266008607,0.16174286609610566,0.1709760392356915,0.188340654413266,0.2019764538603683,0.21221359611647586,0.23298815103987963,0.255982766922065,0.27871293243676276,0.29992093940739895,0.3119049114100544,0.34667344826216123,0.36485404969471313,0.38032640171573767
40,0.2363045636858583,0.20114685802962176,0.18800460057676757,0.17626827238944964,0.17315829655374967,0.16833826918614098,0.16817569777402486,0.16565938366839228,0.16395537018766604,0.1631587548685974,0.1622896210152585,0.16518424585951952,0.16484565128293588,0.16984223128544748,0.17955661844384863,0.187116168084799,0.1963374047607438,0.20740405163449055,0.2233056074749614,0.23576898825019452,0.30291693240806283,0.3205970456230811,0.3512185986202992,0.36872213769996925,0.38032640171573767
80,0.2293847607198685,0.1949115640844217,0.18769711374993445,0.17660837835936427,0.175235103768004,0.17230505403785792,0.17158112248497193,0.1697896572074171,0.169856811673876,0.16898875631720434,0.1689404541630883,0.17053388913325074,0.16794843646976607,0.16870842333520347,0.17077258247443128,0.1722558823092297,0.18046121340501176,0.1818199522291015,0.19062844802785778,0.19282504406362627,0.30591292540872667,0.32928917983610784,0.3557637489784372,0.3725902257052254,0.38032640171573767
140,0.22246495775387867,0.1927298017702797,0.18481875760078872,0.18306354863358887,0.18034846343386995,0.17806590715024942,0.17799165496392816,0.17739325562158584,0.17648284135119802,0.1769306660582123,0.17714714637503853,0.17675445741913365,0.1774501273897996,0.17809388921435076,0.1795474868700371,0.18166320478865236,0.1852754359845695,0.21890135957558327,0.23467069023231027,0.2463729917355126,0.3089089184093905,0.3379813140491345,0.3603088993365752,0.37645831371048155,0.38032640171573767
