trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
7,0.2085111081511633,0.17060271823047835,0.15511544217975762,0.15721202579999852,0.15706872971320418,0.18957440561500621,0.23487205536136696,0.2694677677988562,0.3061965575252143,0.3372291817519741,0.2139136256250745,0.21773652843728766,0.21442318800617238,0.2182866621117871
27,0.2004189514991312,0.1875671518053558,0.18186184064128852,0.17736886372007735,0.176350377666936,0.18240537301064988,0.18345627521703636,0.1907753574182739,0.250173805664009,0.26858405086038856,0.21280491831864798,0.22164586969214806,0.21532846738313494,0.2194342980865141
52,0.20012182000841253,0.19359032586699737,0.18846307085909558,0.18640642040521518,0.1853652018788774,0.18580764830661337,0.18617717475643564,0.1916568334809014,0.1941510538028037,0.199938919968803,0.21169621101222147,0.22555521094700842,0.21623374676009752,0.2205819340612411
112,0.18536226911944542,0.1743528840233775,0.24248540911604524,0.2341017540440237,0.22763804769525406,0.2230058583701156,0.21797906184962104,0.21595148719508286,0.2134778753762557,0.215022332931501,0.2138271871824273,0.2135179086292098,0.2171390261370601,0.2217295700359681
