trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
11,0.2294962602548582,0.21557412365241674,0.19985302177388606,0.25262448451547204,0.22261701152351585,0.23881524289867495,0.19975792800010997,0.16827921149436428,0.15796108195851533,0.1461690199741779,0.14382042405579645,0.14787611359209482,0.15200144586440065,0.16689358519716044,0.17868901937617374,0.19083325722881223,0.17641117300855602,0.17884804016006844,0.17252577708706307,0.17334823695987311,0.17401690472991582,0.1749776837353706,0.1766665326899903,0.17750784169622866,0.17950095458918985,0.1849906154512295,0.1947463712420706,0.20663077635456312,0.22223014604743596
28,0.2294962602548582,0.20861305535119598,0.19895353913584146,0.22298224212064344,0.20248990139274337,0.20790510348176397,0.18735761606529913,0.17485005844604798,0.16630190938682204,0.16548420695948277,0.1585516984635036,0.16003340119677054,0.16008303824473202,0.159016323978375,0.16499691841344846,0.16673272754261553,0.17440658512796137,0.17562786018590343,0.17258482552472537,0.17370041845861584,0.17399905711619448,0.17547592085181934,0.1770127200508514,0.17758230883848675,0.18042304389341238,0.18681335657802678,0.19780150801069385,0.20951784214218616,0.22714276510624937
51,0.2294962602548582,0.20165198704997525,0.19805405649779687,0.19333999972581487,0.18236279126197086,0.176994964064853,0.17883669025576604,0.17658949930370535,0.1757820369267953,0.17342555782554012,0.1751622114931153,0.1720230632507424,0.1714506645702759,0.17146613173235514,0.1711305555804919,0.17183016068003765,0.17240199724736674,0.17240768021173844,0.17264387396238767,0.17405259995735856,0.17398120950247312,0.1759741579682681,0.1773589074117125,0.1776567759807448,0.1813451331976349,0.1886360977048241,0.20085664477931708,0.21240490792980918,0.23205538416506277
116,0.22253519195363747,0.20075250441193065,0.22533927050663444,0.2168770264971193,0.2045925611914427,0.20001223162442203,0.19533311076789225,0.19201384104589395,0.1888338968617368,0.1854156546279894,0.184859156213083,0.18297900899226816,0.1825224518750299,0.18168238404323986,0.17810210014447728,0.17841576088915065,0.18206822013423343,0.17246672864940074,0.1729960554611304,0.1740347523436372,0.17447944661892187,0.1763203453291292,0.17743337455397057,0.17857886528496733,0.1831678743244322,0.19169123447344733,0.2037437105669401,0.21731752698862258,0.23205538416506277
