trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
23,0.1917613773991989,0.15891160571691526,0.1582738911006578,0.1447666530703199,0.14278497032365509,0.14023658810414844,0.13953073153200612,0.14167993131748216,0.14014304307063533,0.14235198653850564,0.14622299039495962,0.16956943219655266,0.19260253285170384,0.190823143603626,0.20809959313720794
43,0.183548934478628,0.15875217706285089,0.1599930549856665,0.14592462553449953,0.13484391762184433,0.12900061447504022,0.1325322828583424,0.1379309134311169,0.13880329083718101,0.14331973750261914,0.15205960084535788,0.17532770736034045,0.19215768553968438,0.1951422559870215,0.20809959313720794
88,0.17533649155805708,0.1585927484087865,0.16058946746615899,0.15109851382994638,0.13957778150752295,0.1380244163995349,0.13461518945445267,0.13418189554475163,0.1374635386037267,0.14428748846673262,0.15789621129575615,0.18108598252412825,0.19171283822766494,0.19946136837041697,0.20809959313720794
148,0.16712404863748617,0.15843331975472216,0.19535874921924115,0.18470685674440562,0.17131935499277628,0.16117050360693577,0.15355514936688167,0.1477898319522216,0.1477825193073724,0.14525523943084612,0.1637328217461544,0.18684425768791604,0.19126799091564547,0.20378048075381244,0.20809959313720794
