trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
10,0.22224644443440564,0.20936214469850034,0.19926339545193358,0.1555620173145478,0.17740104632584525,0.17722586774820057,0.17393971588944238,0.16758082644089342,0.16351269819626452,0.16526954892060616,0.17400124191028493,0.19616266688620315,0.2123899165664537,0.2503376508197617,0.27579624292108446,0.1942210909781115,0.1897132790462837,0.1874769681651257
35,0.22224644443440564,0.20506737811986525,0.19732873456262304,0.18858601464105199,0.18414642330044173,0.1755551103405315,0.17127568471873325,0.16739455220372573,0.16272982984624243,0.16527175294182359,0.16791025452104677,0.1699941160158324,0.1736955224675437,0.17957982031909353,0.17964178939111253,0.19487705883453368,0.18868498370272102,0.18738710806810938
94,0.21795167785577055,0.2031327172305547,0.1834064954799313,0.18485769186931642,0.2471903806317919,0.21807892860585218,0.22316290482883425,0.2163705723123208,0.2109315239073024,0.2057495399305641,0.20175455381252877,0.1969966298079354,0.19312062308646294,0.19184732275318947,0.19035649478444305,0.19176986973340907,0.18765668835915836,0.18729724797109304
152,0.21365691127713543,0.20119805634124416,0.16948425639723955,0.18112936909758082,0.23210825100276689,0.22738840728505288,0.21890877419580576,0.2140666075922256,0.2116095586152176,0.20773253685384097,0.2030313747570617,0.1996307029980087,0.19670267987284137,0.19573925302376935,0.1935651231216893,0.1907415743898464,0.18756682826214202,0.18729724797109304
