trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
4,0.25555887596287813,0.23383259291501607,0.20486421551786663,0.18736554474721287,0.17369010951872435,0.1757579687902843,0.4150264772272362,0.16588336923101776,0.29610516112663116,0.25648283507179337,0.18322242731658767,0.16042167492252848,0.1426496699027066,0.14580245859400218,0.16334624914231802,0.19900174384683209,0.22239696840373177,0.27812203781908196,0.17404059970436914,0.17682853383293604,0.16921221500418568,0.16813243974925318,0.16641451328759413,0.17234165614737224,0.18683044871879811,0.20804409350834444,0.2306385657665495,0.2520933751150624,0.2769165710514928
27,0.25555887596287813,0.22659049856572872,0.19762212116857927,0.18394668594009073,0.1702712507116022,0.16065491753219416,0.15797630109657154,0.1563912669074284,0.15358142349600437,0.15370673064593865,0.15213922388369758,0.152728538238192,0.14833648618980014,0.15500277969311999,0.15443417258716854,0.15591679948147885,0.15689887411607784,0.1620111742037201,0.16090511500825724,0.16705837421255496,0.16993016193472926,0.16753319902076114,0.16604161804320514,0.17444166884876125,0.19096004200881042,0.21373877734152244,0.23627182857489187,0.2573672239617859,0.2834330200813951
92,0.24831678161359078,0.21934840421644136,0.19420326236145713,0.1805278271329686,0.20596407130646457,0.1897838145244778,0.18486757387819644,0.17978753827741428,0.164192298684638,0.17032401640204645,0.164136349432912,0.16654996312138678,0.16530240730328866,0.16278014912301292,0.16386005209927307,0.16477652876755478,0.165053885333113,0.16549106986507206,0.17375190423078718,0.16777632114309854,0.16933092120623722,0.16716030377637214,0.16814163074459415,0.17857126213877356,0.19665472584198843,0.2193720401498648,0.24154567742161537,0.2638836729916882,0.2834330200813951
151,0.24107468726430342,0.21210630986715398,0.190784403554335,0.17710896832584647,0.19086102004837444,0.302405145875857,0.1753754715546071,0.23794634970202272,0.21722631072420157,0.21430563074947778,0.20776142988564641,0.20600636953575202,0.2010623123644998,0.19716904347415545,0.1937036923760089,0.19089646310322403,0.18626742973769758,0.18717608440048106,0.18659869345331712,0.1684942680736421,0.1687316804777452,0.16678740853198315,0.1702416434459832,0.18270085542878584,0.20234940967516643,0.22500530295820714,0.2468195262683389,0.27040012202159047,0.2834330200813951
