trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9
13,0.25295541546168115,0.2128517939088252,0.18690834744849755,0.17350438923272754,0.16710859924026772,0.1705925375873668,0.1898198241772677,0.20565347066321948,0.2057072434591715,0.20688698603050104,0.21508486964281662,0.22527446930214942
38,0.24292951007346716,0.32856531533844474,0.29052914890645526,0.26240466596248835,0.23696386029583652,0.21778550457538742,0.20321162512844865,0.19877935754031947,0.20251626601191297,0.20788885986175573,0.2174835395698369,0.22787144587958694
92,0.23290360468525317,0.2954810072556795,0.2765428244554564,0.26032921379938617,0.24566928341864172,0.23236401401562193,0.2220514835844897,0.2120891983536885,0.2048832383679917,0.21028752978877602,0.22008051614727442,0.22787144587958694
157,0.22287769929703918,0.27628055402892143,0.26661440838467837,0.2560829004241424,0.24461730526686484,0.23258628860005515,0.22141749313706194,0.20889822090642998,0.20588511219924638,0.21268619971579633,0.22267749272471193,0.22787144587958694
