trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
19,0.18295031002685064,0.16941606107027318,0.15783013786145808,0.15275784349221805,0.14482476827632543,0.14223265385591086,0.14639634551946473,0.16706602223892533,0.18713963668117958,0.18702125916243112,0.1941433597340357,0.20302073215048533,0.21167460867012938,0.20592404749336227
44,0.18121525761716314,0.17642257347077156,0.16712960923101747,0.16238260495492196,0.15825192351493764,0.15492797493858,0.1567001093456002,0.16110666215122937,0.1691458293323588,0.18399841589446933,0.19512517205874874,0.20726902517627954,0.21793321323767015,0.20674829456034738
104,0.17728219210153315,0.23168843158470961,0.22240662088996865,0.21128120255145202,0.205542394904822,0.19946932454274338,0.19486201449470136,0.1917239708909049,0.19306694569835467,0.19217973508460962,0.19452414609889687,0.19915739953504785,0.20427555335939201,0.20757254162733252
163,0.17334912658590318,0.22957824391363643,0.22150738772355558,0.21333818644486105,0.20726595800159817,0.20039159739572707,0.18096401836681336,0.18943180378604224,0.19004410243039288,0.19316154740932265,0.19877243912469109,0.20541600410258862,0.20509980042637715,0.20757254162733252
