trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
10,0.1371118747290572,0.1371118747290572,0.12833433389465862,0.11943623585981433,0.10957378293438279,0.11324119272315616,0.14188489040468502,0.17374442605203974,0.21232822305370502,0.24920601961636832,0.2903542362115955,0.31765739317706804,0.34860866413119895,0.38848667629986056,0.41552841328392515,0.20686580879266386,0.2087848761745068
25,0.1371118747290572,0.1594510237116501,0.14959913506598138,0.1464639720298686,0.14092428391366024,0.13955700434267598,0.13479454966979446,0.1431559049592508,0.19768530238731613,0.21672802988697232,0.2391899262076248,0.2540385163207889,0.2722689345110458,0.29378336328789256,0.31135660715003804,0.20670631268092035,0.20990390597717182
70,0.1371118747290572,0.14907879377265293,0.23071437611430246,0.21738209988622442,0.2063308145928672,0.19640514566261075,0.1888319023597988,0.185007794929125,0.1830423817209272,0.18425004015757634,0.1880256162036541,0.1904196394645098,0.19592920489089258,0.1990800502759246,0.20718480101615094,0.2065468165691768,0.21102293577983683
129,0.1371118747290572,0.1387065638336558,0.21705479112571502,0.21005012458514694,0.20314910227787933,0.19691050188343703,0.1916144373388456,0.18670680923466865,0.18398106529111646,0.1812814544191071,0.1800441085107357,0.2695141517978544,0.2922079405953766,0.3073042317799249,0.2070253049044074,0.20766584637184182,0.21102293577983683
