trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9
16,0.18234823834880276,0.16280497383210898,0.1519725117582202,0.14364662545915963,0.14224587654371149,0.15841688331642792,0.1773505352405681,0.20538461794509688,0.17604082574666502,0.17791132815429853,0.18088390383368397,0.18098482715779673
36,0.1807910090023712,0.1664956991795295,0.15762951714268514,0.14935559346104438,0.14077937094762122,0.13887269471657393,0.16486741043527248,0.18071597851872345,0.16721021784171772,0.17416595840709667,0.18123171202825816,0.18297373776051973
61,0.17479566394561713,0.18921164474597996,0.17747046638171574,0.16795353947447383,0.1616180247355342,0.15726651181291038,0.15238428562997688,0.15604733909235005,0.15837960993677044,0.1704205886598948,0.18157952022283236,0.18496264836324272
121,0.16880031888886304,0.1705920782521001,0.22777869228557293,0.21910452478004028,0.2075186452564528,0.19931683123716212,0.19105193944455873,0.1848714336516123,0.1816566979015004,0.18053609563910977,0.17899591655507377,0.1869515589659657
