trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
6,0.14419060335433934,0.1092109335996919,0.0812297396776001,0.08642713521099848,0.11037779223199527,0.1562656122075148,0.186617802709336,0.1562844071253985,0.15865609653904955,0.16296261061553027,0.17047126170486462,0.17721331899593543,0.2117623808773943,0.2216255445837345,0.2364192804737306,0.25434445065701355
26,0.11998556388859581,0.1069185835551765,0.09953259520107892,0.09880921713226228,0.10330945921120253,0.11523131111470168,0.13511901784730235,0.15650518942946823,0.16286281169670017,0.17113762016399267,0.1844274049722554,0.19213234745601282,0.21411788335804635,0.22420162395625254,0.2412400690462106,0.258486247176175
51,0.11639402045896118,0.19432580427899276,0.17520836230281253,0.16192618236583023,0.15274682262880698,0.15102691389747955,0.15105264802610963,0.15672597173353794,0.1670695268543508,0.17931262971245504,0.1983835482396462,0.20705137591609019,0.2164733858386984,0.2267777033287706,0.2460608576186906,0.2626280436953365
110,0.11280247702932654,0.13777777197829644,0.17654529203661556,0.16913516328243705,0.1625446119528355,0.1585420353459424,0.1560636248213288,0.1544493813813989,0.1547876010670679,0.15651511843747382,0.16229429053585806,0.20940687839674224,0.21904946521121646,0.2315984919012506,0.2502026541378521,0.2626280436953365
