trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
16,0.16228124318656445,0.15652146431606132,0.14547689342297862,0.13970751226518016,0.13975714921982485,0.1400292963964484,0.15392586598136354,0.17945000796531496,0.20392815090813632,0.23061605715169756,0.2546943665371993,0.28141447528520924,0.31358867752557523,0.33868784196805507,0.37116912367837607,0.2026624925441763,0.20229570641277173
31,0.15546030195492577,0.1561054215293869,0.15333662677351403,0.14922262767361,0.14518919138943764,0.1473889008747433,0.1597544289082438,0.18328852409395396,0.1925595434117235,0.2061883021587539,0.21868570908161508,0.23601973923903152,0.2547063441938146,0.26737822765552977,0.2864370285965815,0.20314127205887098,0.20163353383237476
76,0.15581402274197095,0.1525625788272508,0.2289473155653643,0.2183096896779596,0.20751681522366974,0.19940448150060516,0.1908927396993057,0.18712704022259297,0.18119093591531063,0.18176054716581022,0.18267705162603087,0.19062500319285383,0.195824010862054,0.1960686133430045,0.20170493351478694,0.20362005157356566,0.2009713612519778
135,0.15616774352901613,0.1490197361251147,0.22041051006196943,0.2143680668968372,0.2057273208881638,0.19863985988683144,0.19170384907776944,0.1868476600624004,0.18148339003014505,0.17916919049154884,0.17714098426405975,0.25210684035921455,0.2672559264150545,0.2836188685106903,0.20218371302948163,0.2029578789931687,0.2009713612519778
