trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
10,0.5573063332163104,0.42929405170925433,0.40492838528336655,0.2944651579302736,0.22381254137884146,0.19695298284841523,0.18212310503349563,0.1873130636433219,0.18072832785435436,0.18662382021139315,0.20505536186757498,0.23287197599901222,0.2483818735773583,0.24796499499804392,0.2545674850214899,0.25799938598989736,0.2664424550931942,0.2783681198591124,0.31235408152241845,0.3333036581390324,0.3559926332553098
29,0.43716016502270155,0.3618988364440351,0.31632045639919043,0.274802372278789,0.24007094610875976,0.22878270131716155,0.2194475526916261,0.21477958304706204,0.21043661821498189,0.20674856579691456,0.21140562502283622,0.21366318615895075,0.2206006356331497,0.23008142748221203,0.24759883024185145,0.25805748591517386,0.27554301212656235,0.29226894911346357,0.3190491256587367,0.3380551689657976,0.3619717880184805
89,0.4345381272515525,0.3762420193904789,0.4133827584611014,0.3808758517446129,0.3496134247627371,0.3241129846390791,0.30091192508506925,0.29106027977358034,0.28295380895572503,0.27557557039618263,0.2680937880495559,0.2630804690910499,0.256854848060018,0.2535253656613044,0.2513501063901583,0.24824134102645795,0.25056646135041016,0.29896399324978185,0.32380063648550195,0.34403432372896836,0.3619717880184805
147,0.4319160894804034,0.39058520233692273,0.3594602927744917,0.3424354961696349,0.3251965591677579,0.30799654860751874,0.2945475518114941,0.28830882787155543,0.2836607532396203,0.27937571320867777,0.2715518522579769,0.2685220442054469,0.2658485625138758,0.2615361398011284,0.25794128606462086,0.2573418980598261,0.2644672906047613,0.3056590373861001,0.3285521473122672,0.35001347849213904,0.3619717880184805
