trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
8,0.47245883440644054,0.4094629708794581,0.33372013888915175,0.2807366032559568,0.2576498278988562,0.24805357140004805,0.24999771136921722,0.2803640095827028,0.3219609571802176,0.3471758451255474,0.41867474998899934,0.4534210103526121,0.4921407034673083,0.27859607892858945,0.2872148395016813,0.2877666209094415,0.2989997964059023,0.3052314730143625,0.3119975111279666,0.3232128952575383,0.33421176464066127,0.34256019918243763,0.35449870852654736,0.3679741872944823,0.37991166158358797,0.39240965710838666
28,0.3540951062108464,0.3344325859722024,0.30610255888969834,0.2918281591535243,0.27728090908691577,0.270032139509268,0.26142229310070375,0.26653913056059925,0.2638750467793853,0.2671754062534653,0.2666710459691427,0.27336449855572365,0.2790926808583762,0.2838760910110625,0.2962190885340376,0.2970325966523088,0.3129138419735999,0.3213474048449813,0.3304527221103971,0.343834290104612,0.36103486002347523,0.37157815777202213,0.3875728165125562,0.4060623693575247,0.42166257278713487,0.43667639391348195
88,0.3166276111127509,0.30443797332174655,0.29327490905976816,0.28479223463160747,0.27752756818150026,0.27441245705959383,0.2726729683652664,0.27039561957255853,0.2700006228577696,0.2711484034536088,0.26772159250126953,0.2678223622108843,0.26803605476364345,0.26920634143696875,0.26923466942370694,0.27117170527050705,0.2729996093531249,0.27508708916310554,0.2819701055633911,0.2805655738750334,0.2845242820032687,0.2883504925545297,0.29179782316839736,0.2964098391764942,0.30387618349819606,0.43667639391348195
151,0.3630452909961045,0.30361161225414646,0.28704530055717586,0.2808335756218705,0.27844852331176134,0.2729097220468401,0.27179000729325287,0.2682775909740984,0.2690591284924738,0.2697957682244175,0.26862422271049224,0.3799815328390963,0.2733160668461165,0.27821059046932506,0.27850064516657425,0.28508575083820464,0.2891155411837437,0.29354230014553606,0.30259150041046473,0.30738866925784736,0.3135422405928532,0.32142460054053856,0.3298860052314398,0.3381607503800411,0.34814292030329136,0.43667639391348195
