trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
6,0.7138187599616798,0.5133493298549602,0.5171179472845288,0.4092569954778672,0.3457061905746856,0.2888413302978257,0.2351803834997601,0.22736640294085933,0.21799447453398965,0.2223353962346773,0.22645464432880819,0.23553046903434968,0.2552908977334428,0.27758552658182345,0.3006252792090654,0.2511103243345816,0.2513903133241089,0.25226867587611745,0.24827854837905616,0.24956829063105881,0.25706010804526974,0.26518560039635475,0.2679206137764376,0.2773276344348632,0.2825408480727689,0.28854809108763846,0.2927804606010881,0.30470385663981603,0.31159800855588893,0.3249425816304369,0.32740004487610674,0.34555606732846966,0.37500818726880136,0.40189716903459
30,0.3264638147765842,0.33373046060376144,0.29988146909685376,0.2644948399115875,0.25161226816006865,0.2472026596262418,0.24486388501041645,0.23666951874320624,0.2378854268321234,0.23754085082176243,0.24282275318479934,0.2369602162201162,0.2394661187408929,0.23831490905250763,0.24110021738457021,0.2430811128070107,0.24436947307311285,0.24586140514920338,0.24846018552340612,0.2483286917851455,0.2585989278676287,0.26846920574150956,0.270073684873244,0.2797456176220696,0.2834725915563353,0.29023992426473955,0.29362730604653764,0.3083960401709088,0.31266533135088226,0.3290349983902884,0.3268550603713795,0.3517897363141664,0.3827476709203464,0.4082803350726712
94,0.3887589864693762,0.28259176112955464,0.2749993747089402,0.2611445076523191,0.2541459324440411,0.2493380467820373,0.25157698390718247,0.24951953296637477,0.24654918085493477,0.2464307633324632,0.24594518077157593,0.2460888592641667,0.24660832963919163,0.24446666571214026,0.2456647412158989,0.24525062484639812,0.2466034702472745,0.24791527409035627,0.2520474883228854,0.25398246840055183,0.25861838970604517,0.2636144715828248,0.27249166806045044,0.280677361105636,0.2851644247334364,0.2910867697101891,0.29731948957763044,0.30946336296590216,0.31675774811073376,0.32849001388556115,0.33308872935707623,0.3595292199657114,0.3891308369584276,0.4082803350726712
154,0.4510541581621682,0.3998548542070417,0.3421281850934037,0.3123691966268202,0.29299367346746535,0.28846058022133053,0.27553908751642053,0.27512073015944977,0.27349917179137767,0.2622058545823176,0.2661394060166473,0.26436932027356047,0.2629046891073329,0.2605042717576847,0.25913953586215244,0.25841115357510486,0.2586759466030315,0.24809691123470623,0.25080788947697213,0.2555212882229108,0.2619019950512,0.2657675426796312,0.2749096512476568,0.28160910458920246,0.2868562579105374,0.2919336151556386,0.30101167310872323,0.31053068576089554,0.3208501648705853,0.3279450293808339,0.33932239834277295,0.3672687036172564,0.3955140029965088,0.4082803350726712
