trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
18,0.23442946282423657,0.22519978588350648,0.20574045466447127,0.22434132844568422,0.20531196182535733,0.1666649993592803,0.198645308684285,0.16742770444001853,0.1580295641213051,0.1571800380654616,0.15659789966817292,0.16225662558801685,0.16595168388626758,0.17340288488119246,0.16771626004412618,0.19008259666135807,0.1854093968758352,0.18685136253430806,0.18040128114516718,0.18153938965376937,0.18115991508382473,0.18257417886184996,0.18596260007108545,0.18733247717343512,0.18994846286243333,0.19467977081853027,0.2024884036918876,0.21223388982613328,0.22072251445355212
35,0.23442946282423657,0.22058494741314144,0.20062562752531868,0.20822556327023256,0.200837579825408,0.17376201259174345,0.19018755463015752,0.1731261140347156,0.16981296266260107,0.17025595503833438,0.16850066512720094,0.16836830061502803,0.16843828685615947,0.1723577885426745,0.17236443716000974,0.17601360221328102,0.18204827758841283,0.18348261857108908,0.18054498441381572,0.18196474063942192,0.18054482681319983,0.18389639902148747,0.1863345905160657,0.1876454252796297,0.19094350760073786,0.19605038005827422,0.20502211088882227,0.21457292569632141,0.2226277908970734
58,0.23442946282423657,0.2159701089427764,0.1955108003861661,0.19210979809478088,0.1963631978254587,0.18085902582420657,0.18172980057603003,0.18458695393651564,0.17817346240511006,0.18298323148536924,0.1788195790201714,0.17604094240765844,0.17774445451436777,0.177207490807716,0.17871770557929842,0.177829155662578,0.17868715830099044,0.18011387460787012,0.18068868768246424,0.1823900916250745,0.17992973854257494,0.18521861918112498,0.18670658096104595,0.1879583733858243,0.1919385523390424,0.19742098929801816,0.207555818085757,0.21691196156650958,0.22453306734059467
123,0.22981462435387154,0.21085528180362384,0.20992606441592515,0.21985749378321395,0.20491088432442253,0.2088781595862388,0.20230519951017673,0.19617735859940627,0.19992486631642248,0.19222352297519268,0.19072034413090347,0.18979581020007075,0.19149005419630732,0.1905796908459711,0.18930602705187358,0.18877051616325757,0.19022010649752702,0.18025757787651864,0.18111403866811682,0.1817750033544496,0.18125195870221245,0.1855906096261052,0.18701952906724054,0.18895341812412883,0.19330916157878633,0.19995469649495287,0.20989485395594515,0.21881723801003083,0.22453306734059467
