trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
10,0.46384589369818785,0.4002239260912057,0.35064595088959777,0.32162215186274495,0.31381000178296786,0.3084820442841299,0.30819005719934156,0.3132169071563253,0.3119196981072802,0.32017652368535077,0.33393022785746956,0.34220877583208936,0.36573790827196273,0.3889366231848382,0.2945399984155999,0.2956492086998293,0.29689160192957864,0.30022986593449313,0.3013765827767555,0.30562041630684045,0.30987188373026986,0.3152421861741443,0.33180203057185675,0.33473192570962573,0.3383465196190948,0.3429474325523797,0.3476800999575739,0.3522892119403826,0.3565582562039871,0.3625202068013158,0.3679897349995641,0.3776993750315047,0.39754585744054527,0.41456795402251856
27,0.36063554426291,0.33798577836979293,0.3278502951375306,0.32032149199752263,0.31687350437267536,0.31445711145915334,0.3132371560076541,0.31270128246695494,0.31070510957215375,0.3118245386099367,0.31494923071335507,0.3173395497279247,0.3234530916670906,0.3340643592452925,0.2999459117296208,0.30171427564048614,0.3026498731339713,0.306547067780831,0.3072428822225507,0.31089867823575223,0.3181498070903356,0.32392475759946004,0.3313993813453972,0.3365995225049698,0.3382862197784852,0.3453081888596317,0.3476856773529189,0.3545881905364419,0.35639379973973007,0.36566563856423717,0.36757906733576684,0.3829648627112722,0.402203610965298,0.41842124878875253
51,0.3738316715390086,0.3237788752609623,0.3190404855484171,0.3093458877267578,0.3050606734490023,0.30096825617853024,0.2991997896761137,0.3004654840944879,0.3013406994074195,0.2996412676125989,0.30018924046264145,0.30196139183233855,0.30351175741460523,0.3033985458157084,0.30535182504364167,0.30777934258114303,0.308408144338364,0.31286426962716896,0.31310918166834584,0.316176940164664,0.32642773045040124,0.33260732902477586,0.33099673211893765,0.3384671193003138,0.3382259199378757,0.34766894516688374,0.34769125474826396,0.35688716913250124,0.356229343275473,0.3688110703271586,0.3671683996719696,0.38823035039103976,0.4068613644900507,0.42227454355498645
115,0.3870277988151071,0.29135864655138877,0.28956987504514836,0.2872202482688269,0.2874050917292536,0.28598265095736225,0.28552359785138487,0.28549633886699943,0.2854997097730627,0.2858199240658419,0.2866811518556549,0.2871137366822961,0.28884467209313486,0.28913408510157906,0.2895841417591724,0.29113333072518593,0.2939126640881552,0.29551028333096035,0.30034215437792866,0.3015939603702042,0.3065596147488285,0.3322046797983163,0.3328643289142817,0.3384068194597043,0.34058667624512773,0.3476745225622288,0.3499902333443233,0.3567227126682442,0.35937477503839443,0.3684004026633614,0.37243388735173716,0.3928881039157925,0.41071465925628464,0.42227454355498645
