trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
13,0.1246681916293821,0.11899504680695774,0.10904598196664568,0.09502419638561192,0.0944453981048298,0.1051166962326822,0.13563577543343713,0.15556621203214635,0.1570524413996624,0.16091625090555345,0.16652193377411353,0.17222970504239138,0.19089004376951352,0.20366636232835572,0.2172973115607419,0.22830807745895632
33,0.12324990542377601,0.11089968163307799,0.10662421213559058,0.106794904730768,0.1054853826208985,0.11025451393953577,0.11794976426916304,0.15166457459834343,0.15431181121776957,0.16217674059384887,0.17106694851533952,0.17871515526588402,0.19373476290958197,0.2072098024677084,0.22056934603758233,0.2305414259312231
58,0.12183161921816993,0.194855347507192,0.18455989706624926,0.16892173372219285,0.15672146568244283,0.14801213282428002,0.14533105180035674,0.14776293716454048,0.15157118103587677,0.16343723028214432,0.17561196325656553,0.18520060548937664,0.19657948204965042,0.21075324260706105,0.22384138051442276,0.23277477440348987
117,0.12041333301256384,0.15195066473691884,0.1836491434404256,0.17640540038692296,0.17123010596284494,0.1641408251851547,0.1594678494659493,0.1597930715815552,0.159655761217258,0.16197691903288752,0.16574425481889876,0.1880453246294451,0.20012292218900307,0.21402527708390148,0.22607472898668954,0.23277477440348987
