trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
22,0.23649555506654563,0.21685903923832697,0.19886326123460532,0.17875738303068997,0.16966796827933023,0.1653649863077644,0.16550067750840833,0.1794890120427428,0.19548785825010173,0.22026674086403056,0.24967686534749178,0.27682694085709286,0.30690110295472994,0.3200428783233571
37,0.23158642610949096,0.21236009473739656,0.22098088834502197,0.20987183188628075,0.19506540599983105,0.18805812257367452,0.18123120377890287,0.1769015116741469,0.2115924473923989,0.21954740808663525,0.23078510957771725,0.24338026543110114,0.2597760547212586,0.3200428783233571
82,0.22667729715243629,0.20786115023646615,0.3135518647698478,0.2969107841497082,0.28182074521468775,0.2654206658935652,0.25058062011069326,0.2396509628061316,0.2276970365346961,0.21882807530923995,0.21189335380794275,0.20993359000510942,0.2126510064877872,0.3200428783233571
136,0.22176816819538164,0.20336220573553573,0.30127945451338584,0.28772072741250637,0.2774657291619301,0.2660530604264905,0.25349317565227675,0.24356235096093282,0.23395062998496882,0.22558712956085752,0.24436014733251782,0.25841734647991965,0.26634694240557216,0.3200428783233571
