trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
11,0.45166187261968377,0.4314302912734157,0.3612310991651907,0.34512502687155694,0.32748021031099483,0.31190517559333997,0.2877697698673938,0.6518869440173534,0.5812191614135228,0.49653450696836776,0.4385750199647153,0.3395660970123769,0.25107822843157107,0.21465330420799492,0.18903652306580185,0.18582227048435032,0.18607439154213526,0.19792939567777704,0.2080144854401231,0.23000350258137353,0.2548407792487605,0.27411226017031076,0.3116287117254167,0.2125758798442957,0.21196115899284873,0.22079320735094904,0.2221751869676014,0.2334641176706436,0.23539028744287954,0.25316087381551367
31,0.45166187261968377,0.4246864308246597,0.3985906690424811,0.37759461854407733,0.35125766444881873,0.3333565980143455,0.304086761285294,0.2817053698927656,0.2683733549843398,0.24653920983209268,0.2305608116108511,0.2177088042498348,0.2179692803284746,0.21025841817951918,0.20912896220009014,0.20624312863910005,0.2056198531582512,0.20494882591804156,0.20525293491995444,0.20496752543293834,0.20668865882511217,0.2110058399410451,0.21334710287120393,0.21956021846867782,0.21548044868768892,0.2270433851094476,0.2274079762527276,0.24248198863491605,0.2414917544210347,0.25705058028033995
92,0.44491801217092775,0.28651195941060986,0.2801858435265162,0.27992530203534705,0.269002330751329,0.25513578703159334,0.24822928951213982,0.24103175748515165,0.22843156741209367,0.22888380295153357,0.21769078665185307,0.21549539810606144,0.20788671231952888,0.21112782268917663,0.2080866226922712,0.20440147805489003,0.20537122863711668,0.20444812943206997,0.2044249271203957,0.20488038435937517,0.20553165966790782,0.20519717712379704,0.20609292622343262,0.20651606820017562,0.20829285183395188,0.21170960839734904,0.21542837574209872,0.2231873534865692,0.24538146088586102,0.25705058028033995
155,0.4381741517221717,0.32387152928790025,0.3126554351990366,0.30370275617317094,0.2904537531723345,0.27145277844949356,0.4500581167647466,0.4111254594493372,0.3624830371902307,0.24196809902156016,0.23350679948615366,0.22455465206877165,0.21638265934320738,0.21002375407269375,0.2091546490326275,0.20722217819749664,0.20568007428074633,0.2046233184230847,0.20384884717346066,0.20344457354767273,0.20238963030676552,0.2047918124728786,0.20559154121991363,0.2084418692980085,0.21454302959245045,0.21694239768247522,0.22444624670637117,0.22928882046472437,0.24927116735068733,0.25705058028033995
