trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
19,0.44104807801374835,0.35698769470037023,0.32516896285671426,0.27390711341615487,0.2497557381843322,0.24356874417805227,0.23180621163498513,0.2473933864447435,0.2405650931274732,0.2376276757320602,0.24439126098461159,0.24707887282548427,0.24965937411612277,0.25412143590153924,0.26688813112125664,0.2656463710446086,0.27844916847314966,0.29033560929839664,0.306359458279254,0.3192291634001045,0.32523280485306083,0.33544795509603215,0.35697941952875195,0.3819701633958946,0.39108046981591044,0.41846372527552084,0.4356419948332848
43,0.38252459167307845,0.3165996628206639,0.3095634382443101,0.2805191836157951,0.28376376842051504,0.2745325347581711,0.26626530617975475,0.2526646310165673,0.24526163220726738,0.24738760061889073,0.24919611672515157,0.25070276460755697,0.25367916026388754,0.2584131267240266,0.26514590712145447,0.2645615285565915,0.271576072155314,0.27670611740015655,0.2862202766470803,0.29366910732546575,0.2977758751559476,0.3030583669786705,0.31620692295190866,0.3302110294173943,0.33794093364962874,0.35261572859587254,0.4356419948332848
79,0.32400110533240856,0.2762116309409575,0.29395791363190593,0.28713125381543536,0.2750815460433843,0.27427148863819106,0.2729442368653757,0.2659777224948975,0.2688397697748012,0.2646044446259103,0.26345108938979167,0.26275585803170004,0.2633782625489054,0.26270481754651404,0.26340368312165224,0.2634766860685744,0.26470297583747837,0.26307662550191646,0.2660810950149065,0.268109051250827,0.27031894545883434,0.27066877886130886,0.2754344263750653,0.2784518954388939,0.28480139748334704,0.2867677319162242,0.4356419948332848
142,0.3404944000163894,0.30069029689883586,0.31708822366311545,0.30291368525315604,0.2789969771569665,0.28640624694361394,0.2829891537573356,0.28091367264706374,0.2749681991372421,0.2722496504263808,0.2718438208525284,0.2684753471205568,0.2670150514714511,0.2688834980686741,0.2645250270831304,0.270962927270862,0.2775192925679375,0.28471804189058525,0.29265512920750547,0.29667092805194395,0.30288345027743324,0.3138240991950304,0.32870229488548,0.3347661826274022,0.35163256137943394,0.3612048633747545,0.4356419948332848
