trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
18,0.4622631870915439,0.305457769808503,0.3071240364613284,0.2981724842491337,0.2970541077371647,0.30014454978751975,0.30774158919058087,0.30775720010225144,0.3088667566522017,0.31055318865382014,0.3114783506963869,0.31154177385987153,0.3123741502720535,0.316641154879818,0.33033273515128614,0.3177318309869771,0.3063002348885814
38,0.4622631870915439,0.4489634599651806,0.42679099779072,0.4108104690593517,0.39339015876475397,0.379407061528272,0.3673644075529288,0.3650477739111398,0.35362644407638977,0.3498773004852412,0.3453915273993013,0.34179926032123803,0.3394706538212825,0.3372208141440497,0.33485281082423723,0.33438233868881845,0.31177849006103797
96,0.4099947146638636,0.40168365213056323,0.3839181599435246,0.3484542054429018,0.34337498017736073,0.3463851882439881,0.3350679372648856,0.3309632395472193,0.3272807465427543,0.324696763319574,0.3223454225419008,0.3209501951290345,0.31864299765826354,0.31791213789204725,0.3188029994717704,0.317799908258503,0.3172567452334945
156,0.35772624223618327,0.3544038442959458,0.3410453220963291,0.32275415659003326,0.32534212033100834,0.32220084451740055,0.3202143477078156,0.3168215925024618,0.31466081300792015,0.3130677690226118,0.3103092539391031,0.3060853199098872,0.3059132191089419,0.30376384817782404,0.3010813232851358,0.30082197971612484,0.3172567452334945
