trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
11,0.27671427909232904,0.21411851152982908,0.18864765298300198,0.16224854475578404,0.1540531268935763,0.15908964664334746,0.1932364381407378,0.21501862066112523,0.21360716189184498,0.20781094458396934,0.2122208133861433,0.22136017479219944,0.23478147210599193
36,0.26106533720170405,0.2077507968931223,0.3377855460957895,0.2977690414807462,0.2626483657149007,0.23438338558725397,0.2114894292778306,0.1989916844322861,0.19766066029278143,0.20222875563754084,0.21219301032488755,0.2244158962813034,0.23823666404755475
90,0.24541639531107906,0.20138308225641555,0.30096608831385824,0.28436613443331227,0.26656634145174746,0.25353100597929695,0.23874446101835436,0.22919367756996062,0.21897532247682633,0.2122764195086548,0.2152487318139915,0.22787108822286622,0.23823666404755475
155,0.22976745342045407,0.19501536761970875,0.28801775433963245,0.2740284905898188,0.2646413315943545,0.25248575350501173,0.24079081291138565,0.2295536634909085,0.21339313353039782,0.21224861644739906,0.21830445330309547,0.23132628016442908,0.23823666404755475
