trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
14,0.3011655275321197,0.3119410714249966,0.27994396307206554,0.27111060658386643,0.2571240405249584,0.2586505970641389,0.2565188911428453,0.2521687313364344,0.2521923292880759,0.25541011913028233,0.2621827134620441,0.2625920866507558,0.27492759347774137,0.29812358793467125,0.31975205971377363,0.24724573775393777,0.2505491442847866,0.24407375515753155,0.25298114212810013,0.2533370798261545,0.25650495276582874,0.26598269934094904,0.26705235659926757,0.2746959158150896,0.27955257292188196,0.2847504493609922,0.2914914558380348,0.30436451963061617,0.31174318220731556,0.3284114467330777,0.3328048880956868,0.3549478387931467,0.3803186803271002,0.3958703141861994
38,0.28201177350627155,0.26785576287056545,0.26928082472969583,0.26318842464657066,0.2569160713823582,0.257694481633172,0.25656446097221025,0.25461845749488093,0.255068009861714,0.25183776153139115,0.25284896896226783,0.2501372080917912,0.25247720782617517,0.2497879969837047,0.25292760890352534,0.2497437004225866,0.25360663477712186,0.24367839882486494,0.2552503707532633,0.25559531841335015,0.2588753827007332,0.2667052201352142,0.26716806875395205,0.2772051981688021,0.28033503117290853,0.28622225542368673,0.2932478559761509,0.3080700741821046,0.3129675515490526,0.3335594117944194,0.3325533801961093,0.36241265832549246,0.3862873543276361,0.3990646341390538
102,0.2682431460130356,0.260812464123315,0.2582361239991976,0.2563365350724174,0.24995787150055934,0.2492567876901032,0.2482431539602996,0.24639464032826552,0.24414820281736094,0.24381371901581733,0.23873831500790868,0.24323051179179747,0.24276819140652528,0.2422962478373748,0.2422498124166401,0.24443416330011594,0.24486446782286478,0.2484426848777738,0.24882060265176312,0.25176409289601986,0.2645376577524188,0.26682093228989867,0.26967735110766455,0.2779876564198287,0.28180683723560307,0.2879786555618028,0.2969534105276393,0.3092944435238416,0.3181155166103943,0.3333079038948419,0.3400181997284551,0.3683813323260284,0.3894816742804905,0.3990646341390538
162,0.29009210871901614,0.27037821359769026,0.29556349893657585,0.2873362825044557,0.28057458619162384,0.27427587834161155,0.2719679679348686,0.2688128477914812,0.2656075318453037,0.2643024806153635,0.26129673651396845,0.25886389592426073,0.27044588967059824,0.2810241537755742,0.24474777508528892,0.24749165379245125,0.24446911149019818,0.250711913502937,0.2510788412389588,0.2541345228309243,0.26526017854668393,0.2669366444445831,0.27218663346137706,0.27877011467085533,0.28327864329829766,0.2897350556999188,0.3006589650791277,0.3105188128655786,0.323263481671736,0.3330563959952644,0.3474830192608009,0.3743500063265643,0.392675994233345,0.3990646341390538
