trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
9,0.4273269771697326,0.3639751323160429,0.3155543386751547,0.27276299160565054,0.2474515222018815,0.23763190707268558,0.24204046312809652,0.26172495116872463,0.28985944766760025,0.3358988621006116,0.37676451694081314,0.4291953021071207,0.4829959966265391,0.27748941419449674,0.2854509103059684,0.2881861415339557,0.29653555057271813,0.30182760042134643,0.3110072912349351,0.3171283091008353,0.3302969387573667,0.3340887551574969,0.3474064090433781,0.35637899115756116,0.3703608598966915,0.37778278037562074
29,0.3535366434682347,0.3296518772004071,0.30779243906658876,0.289165119487345,0.2738556360805612,0.2689059693462389,0.267786115365693,0.26567848712928793,0.26382502369050737,0.26565484870184314,0.26820735570855553,0.2714187241243519,0.27598307961880497,0.27991838219746223,0.29106472117639903,0.2952502064273406,0.30725716997492636,0.3147389526059194,0.3267704091873034,0.33402654325614684,0.35347112153904797,0.3578081235919239,0.3761304445092791,0.38819361369067723,0.4075237136706292,0.41487502256196407
89,0.32434619053395874,0.3176092575354352,0.3005427233103738,0.29151363139740605,0.2809186715528238,0.2780034410477325,0.2753679198229661,0.27654233406463,0.27335822178376157,0.2742950363028732,0.27109197365814547,0.2736041528301813,0.27263147818856576,0.2742232885651072,0.27405801174718586,0.27509231176830173,0.27600489605220047,0.27948105533019846,0.2833318407902122,0.28394857319400413,0.286650018288643,0.28995833811157606,0.2927497460913291,0.29603515234881617,0.30359829600293403,0.41487502256196407
152,0.3441606614250008,0.31658179810529496,0.2994096731724879,0.2869346680338594,0.28701531601591834,0.28091962503139856,0.2760365623462075,0.27295472910907204,0.2720266802300814,0.2697213685816313,0.26331668457051866,0.2658502078852269,0.27506044619153125,0.2798370994355378,0.28112207664057076,0.28581393117050996,0.2889162482367734,0.29524417328256675,0.30023007494552373,0.3071227559756854,0.31036938672306996,0.3186823735774771,0.32456436862444515,0.33319800612275385,0.34069053818927736,0.41487502256196407
