trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
13,0.19537499939857958,0.19584028440618687,0.18645715107509192,0.18439069922147686,0.1696144126702802,0.18061568850253085,0.18103472261526796,0.19581371036365477,0.20325429233877948,0.199112236066144,0.21780921702921033,0.2527137380059921,0.2715599973537829,0.2935500676102035,0.3128852717644499,0.19690250252081673,0.20067319437745895,0.20432710060148165,0.2116649455731509,0.21260220269888125,0.21909868235153057,0.22904234916480515,0.22792463977220342,0.23795715646928597,0.26389274172277455,0.2853423429525501,0.30980039011540855
33,0.19537499939857958,0.1970897652358312,0.1834038319399627,0.1813757667680797,0.17970517285346296,0.17861478508039202,0.17864389349523893,0.17908116200282134,0.1803041550582165,0.17994779451988632,0.18379083296861667,0.18698085220870075,0.19394949480215581,0.19415980823721538,0.1982234712220656,0.20136761081052246,0.20699247006426189,0.21127025459771712,0.22208255879610178,0.22111655183236792,0.23123907347880282,0.24389368284445884,0.23941993319411228,0.253794498246519,0.26725882288152636,0.29137018297622475,0.3159437924951365
93,0.19334132274689825,0.1915229580480962,0.1858152781218163,0.18104053616118645,0.1796887262820421,0.18114374452865392,0.1787942545460031,0.1797833627845392,0.1793196119950679,0.1817351234735688,0.18300258326817098,0.18387397484900433,0.18529695175188274,0.1850636413158356,0.18797228594140528,0.18803464300385309,0.19044079260901073,0.19082971912724916,0.19557350443190794,0.19481790009698605,0.19933968180549774,0.20493405292838573,0.20628247291481994,0.2571605794052708,0.273286662905201,0.2975135853559527,0.3159437924951365
157,0.19459080357654257,0.18951047021022113,0.187405631674874,0.1860229690155147,0.18279600520965436,0.18005747242545947,0.18001323279182868,0.18069237569356195,0.17941588934175007,0.18173315510155516,0.18268572550822862,0.22771698610139363,0.23942350968104315,0.24897445654014277,0.192437394231111,0.19435391869065602,0.1973839466052462,0.20124733235020004,0.2040878535653946,0.2069582912242583,0.21419101548515143,0.2164293463502946,0.22211981469205297,0.2605266605640227,0.27931450292887555,0.3036569877356806,0.3159437924951365
