trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
3,0.35093797340847077,0.25435096298038923,0.14183373181503062,0.12163551474951374,0.09980960433206354,0.1267986721951264,0.19445771387273675,0.24082398228831228,0.3026454619949683,0.3923448523553295,0.4270866065715415,0.4898435403815643,0.5538667234300495,0.6181996537436042,0.20800212340576493,0.22070707621741195
18,0.14278090665299437,0.1374779032720794,0.13663961377435802,0.12606501161745948,0.12168604476641806,0.12047667917667512,0.12963687378983796,0.20370345163234022,0.2373798552841225,0.2843581579999748,0.3056914803447783,0.3389521994385863,0.3723339970023813,0.4113448456849967,0.20975816629545282,0.22530350973354757
63,0.17997092542879264,0.21848252846965072,0.20223528344366418,0.18852468206568532,0.1809892374347495,0.16929087286529154,0.16604334756953054,0.16658292097636815,0.17211424857327673,0.17637146364462017,0.18429635411801507,0.18806085849560827,0.1908012705747131,0.20449003762638915,0.21151420918514072,0.2298999432496832
122,0.21716094420459092,0.2049731726066187,0.20308399962850066,0.19188567512567045,0.18604511528715725,0.18012663594015474,0.17491313744273482,0.17066766571049,0.17055830128710905,0.16841100267192405,0.33706994724978967,0.3709637909628289,0.4045004621591587,0.20624608051607704,0.21611064270127633,0.2298999432496832
