trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
15,0.5467978713817377,0.52972065734504,0.49361152803932085,0.4808000935935994,0.4592309309363273,0.45531909144263294,0.4729788502905992,0.47464690683911864,0.4674114711290997,0.4583108159259093,0.4631930945007229,0.4609698792805915,0.4814470154337701,0.46498990276282587,0.5149619098496973,0.4582366380645883,0.49112907856614163,0.49789493330662343,0.5163589145979047,0.5486776990712838,0.5727587439342383,0.5956112409924985
35,0.4654448537551246,0.4595181911016779,0.4505700321912357,0.4480712890620558,0.4414950653154294,0.43336524266512577,0.4296685974531145,0.4342463772878615,0.42823687785704256,0.42049085831856026,0.42838848130159857,0.422076101168409,0.42987890265597367,0.4212258719642591,0.4428128689092803,0.4194065493505815,0.4335684724854235,0.4364112278535296,0.44595870427080087,0.4595518031600492,0.47756009365297236,0.48987900820705
78,0.41684176415321283,0.4016381122516996,0.4035747841547267,0.4199730888891665,0.38501050374098733,0.3957401945482836,0.38562663533828273,0.3938458477366043,0.38906228458498543,0.3826709007112113,0.3935838681024743,0.3831823230562265,0.37831078987817723,0.3774618411656923,0.3706638279688634,0.3805764606365747,0.37600786640470546,0.3749275224004357,0.37555849394369695,0.3704259072488145,0.3823614433717064,0.3841467754216015
138,0.3999823622760591,0.40046410329017185,0.3854750333470603,0.4026414916761488,0.3775215637310526,0.3758953529803736,0.37653389764988515,0.3740372325969407,0.37048273816739413,0.4229319976059671,0.4272768736915329,0.4323146692449983,0.4216503463205016,0.4462118755076948,0.41445023301672584,0.43585276960135816,0.43695139985566445,0.4456432184991702,0.46211809650749036,0.4715923255915264,0.48898634218210246,0.3841467754216015
