trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9
2,0.47291603537897975,0.3715100748071018,0.1798453748842352,0.0963772146885406,0.16900539620414318,0.2647293153294323,0.35930072235472793,0.4538002707396767,0.5491608337269994,0.23913066083050802,0.2421374952587257,0.2623498716907191
22,0.21006452457719507,0.18884467107543157,0.16970991942098398,0.16102768921700675,0.15917695716486974,0.16535240703342308,0.17679035052918618,0.19486953229052142,0.3824355719239635,0.23746863553474135,0.24791271184375363,0.2666808433216879
45,0.22902840296217217,0.21312944569234443,0.20618629221066015,0.19848238429006568,0.1955590388126605,0.19410824558633238,0.1982753431534906,0.20522096852158275,0.2157103101209276,0.23580661023897467,0.2536879284287816,0.2710118149526567
105,0.30026923888463697,0.3092509513900501,0.29388487971056854,0.2817660352630275,0.2689025925407641,0.25839963552096273,0.24933766513915104,0.24390599402097743,0.2407926861262747,0.23636227867369775,0.25801890005975037,0.2710118149526567
