trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
4,0.22466398662782816,0.21953080353918353,0.20768194490097924,0.19953215853783318,0.314235284313733,0.21447064521364784,0.12174627422905335,0.1826887087651954,0.18570176800877122,0.18608549436057006,0.19377896202885225,0.19969939220503707,0.2073525798915578,0.2207572680382429,0.23309822878621747,0.2691745436220967,0.26915637523293745,0.31526201855730845,0.3241780125602701,0.34892275602847617,0.3526548072549911,0.34998750983789123,0.40965903393090675,0.4301930132368271,0.4166942500788168,0.4525204897197681,0.46976283859742574,0.5060077932405489,0.5586114442701381,0.23382860960460722,0.24320372055688613,0.2517855188456647,0.26064643734114873
22,0.22466398662782816,0.21696421199486118,0.20432410712619942,0.19881510313104,0.24714056995190065,0.21767557569252283,0.20519788515395557,0.19715231926791751,0.1945376810816446,0.19083537494173636,0.186947344655584,0.19140196403405643,0.20276544872774316,0.21236533570333763,0.22408543003285333,0.2404349894772933,0.25389660915254914,0.25920964449736617,0.26476267052444874,0.27856589764672046,0.28154859132261545,0.28367705017185185,0.3132601412076711,0.3275059845497398,0.32218263792278945,0.3419781418098513,0.3537742668481192,0.37365849361409464,0.40682655493886644,0.24885281171909926,0.2632115537721639,0.27529012348377735,0.2848855849594067
42,0.22466398662782816,0.21439762045053887,0.2009662693514196,0.1980980477242468,0.19927561067534363,0.2022427803440907,0.19521910926230945,0.19612317567868057,0.1937674301975143,0.19177261865687462,0.19205664011684895,0.19480392895090742,0.19388261106455945,0.19658627657579547,0.19540477731176356,0.19832678002211163,0.19712814719849053,0.20315727043742393,0.20534732848862736,0.20820903926496473,0.21044237539023977,0.21736659050581245,0.21686124848443541,0.22481895586265246,0.22767102576676213,0.23143579389993454,0.23778569509881262,0.24130919398764034,0.25504166560759484,0.2638770138335913,0.2832193869874416,0.29879472812188995,0.3091247325776646
106,0.22209739508350584,0.21103978267575904,0.2002492139446264,0.2561666660189899,0.21126571473477282,0.20135927166971682,0.20028951886144203,0.19813065504517582,0.1975316204296929,0.20002540535107136,0.19933099698429624,0.19902296574642606,0.19773862615531082,0.1999520851597048,0.20026022333102086,0.20085901897409178,0.19913209501675538,0.20275211828370715,0.20184722951812026,0.20422167485602005,0.2035898341198408,0.20496087310631236,0.20688365096026307,0.2095888260952346,0.2098083326800167,0.2132252031927712,0.21175892956104875,0.21587813247131546,0.21880440749011518,0.2231958873416084,0.2282809142075521,0.23640728972289082,0.24282612041136017
