trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
14,0.33744410708312883,0.30351268827650413,0.24980194247185922,0.21905318982482969,0.19792054597428949,0.19698527590249154,0.20275363277469002,0.22443778774249568,0.2606774116557632,0.2823159696034178,0.2707322771863925,0.273972969483577,0.27660084436104804,0.29119447311853125,0.3025107972806018,0.3210379528576392,0.3346321562990764,0.352858471617587,0.37150822223732644
34,0.4739789335717331,0.4271195223546672,0.37234576321991447,0.3331719928357235,0.30062576417540726,0.27534629875087935,0.2581904603110315,0.249077181983425,0.25070019628656626,0.2571714357854296,0.2621204007246687,0.2712109138871979,0.2825400660408749,0.29407927547775004,0.30532130454821904,0.3262768356274459,0.33741726318961984,0.3580055410935761,0.3760091159519099
93,0.4171568518066568,0.3621879239650863,0.3411687759297804,0.3307412375309063,0.3036638470368889,0.2920009096986945,0.28374093259082017,0.2752070080951537,0.26895375323475396,0.2650345056263726,0.2630879448809108,0.2647224010013943,0.2854248684000937,0.29688978274536726,0.31056018731802576,0.32906194251798937,0.34256433266560893,0.36250643480815953,0.3760091159519099
153,0.36033477004158043,0.3551505850917632,0.34126973529592786,0.33152536026969864,0.31482016373353305,0.3055904965859096,0.2964984029630687,0.2888387150418106,0.2829751585552543,0.2793441536481163,0.2767350250799561,0.2706616226812212,0.28830967075931246,0.29970029001298454,0.3157990700878325,0.3318470494085329,0.34771140214159796,0.367007328522743,0.3760091159519099
