trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2,0.18813092716115085,0.18630831719537175,0.17308049056797062,0.5518593004124793,0.4354669803933353,0.3137152456577574,0.17701514021377532,0.09841995800193522,0.12145102808204497,0.20481182311873625,0.2864117812841614,0.36754110041145954,0.44873355566424683,0.5305179833713268,0.6131546465428136,0.15396982673177007,0.15612191893410224,0.16363512380027592,0.17516528941489937,0.18239471734637325,0.18453273456096056,0.19330480802991096,0.19601586877109578,0.2152659101495835,0.24716813061913,0.26926186099516863
26,0.18813092716115085,0.18570078054011205,0.16887372724392347,0.16087612437100413,0.15447551683845367,0.14651963945327787,0.143449007281013,0.13882456334991172,0.13701232237691607,0.13649128640562508,0.13496178867848282,0.13691706776706852,0.13827523663790953,0.14054921078223903,0.14315932303487133,0.14810207496410016,0.15175305939051065,0.1590991706561962,0.17186629028693698,0.17889400768904903,0.18641231018493107,0.1956023073115709,0.19615372259093738,0.22163663933579886,0.25567862771357375,0.2737896054223669
89,0.18752339050589115,0.1814940172160649,0.29653558496677546,0.2524064097117812,0.1778397547156454,0.1717552271324798,0.16622253458316216,0.1607761644396535,0.1574116731534293,0.15628612455156893,0.1555116763315736,0.1547686155041308,0.15461038638120977,0.15636820508919083,0.1597671667209082,0.16485963802128545,0.17270703008843538,0.18176328767082414,0.1893961366610217,0.18077358331301954,0.18870980946659102,0.19574016113141252,0.20252445177715275,0.2301471364302426,0.260206372140772,0.2737896054223669
149,0.18691585385063145,0.17728725389201777,0.4241974426896274,0.34393669505255825,0.17720034358671605,0.17582460733786473,0.17195832870453254,0.16908771515157825,0.16645700780442116,0.16503346917508382,0.1630658840928601,0.16154374751213674,0.1604065165256305,0.1595378980995867,0.15983757849943997,0.16049077847769386,0.16817107694435565,0.17846428854286175,0.1858954270036975,0.18265315893699005,0.191007308748251,0.19587801495125415,0.20889518096336812,0.2386576335246863,0.2647341165679703,0.2737896054223669
