trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
21,0.5492164244548358,0.5032331143305939,0.4104300713173568,0.3510096314853431,0.3034859529607301,0.2896117548581624,0.26117620822498194,0.24972227301890065,0.2355341214652745,0.23182146547532065,0.23021900566441977,0.2252409542916774,0.23165776986175277,0.2309124959655764,0.2253675671905757,0.23206745944914214,0.22671631031072495,0.23320850682750607,0.23044918842437337,0.2344320156582492,0.24245395546072612,0.2535051374885098,0.25596216647793324,0.2730828653310736,0.2743633881207536,0.29369226615763205,0.2925541948132616,0.3143714553560764,0.31688357276317924,0.34490262694547597,0.3480389713726351,0.37526019048025616,0.4118159772504341,0.43418380662106854
41,0.5377205969237753,0.4156632097928625,0.3605469217432661,0.3210395312785417,0.28969279471172804,0.27547612136766664,0.2594366274667975,0.2481081496349044,0.24214528179473982,0.23768855084582813,0.23749107337927539,0.23223086242742974,0.2274929328691887,0.2317264186123955,0.22811888284511114,0.23162708816331276,0.23168159049647555,0.23496058488711474,0.23572471654100693,0.23933624770803522,0.2448350450403275,0.25188243976049807,0.26024234119121836,0.2734029960284936,0.2791956076299732,0.29340774832153943,0.2980085099489653,0.3149994847078521,0.3238883363087534,0.3456867130522657,0.3548442761495404,0.38439913717280066,0.4174079345930927,0.43418380662106854
85,0.5262247693927149,0.32809330525513103,0.3106637721691753,0.29106943107174027,0.275899636462726,0.2613404878771709,0.25769704670861315,0.253658215825175,0.24954792340443885,0.24534345111262834,0.24450748057378113,0.24033770265303878,0.2399472587499855,0.232423586344687,0.23408296978329593,0.2351548459831333,0.23664687068222615,0.23671266294672338,0.2410002446576405,0.24424047975782123,0.24721613461992883,0.2502597420324864,0.26452251590450343,0.2737231267259136,0.28402782713919283,0.29312323048544686,0.30346282508466904,0.31562751405962786,0.3308930998543276,0.34647079915905554,0.3616495809264456,0.39353808386534517,0.4229998919357513,0.43418380662106854
145,0.5147289418616544,0.36926168828624395,0.3308367018272592,0.32872575658680603,0.31501454064558154,0.3024569229051909,0.28470627555729344,0.28114661363423377,0.2755635006234918,0.2734856718419187,0.26988606957810946,0.26108765118901056,0.2625220417083259,0.2594203313055252,0.25674060817573346,0.2536421521592916,0.25263848602549765,0.2335809256855484,0.23771613015794485,0.2433472176092737,0.2503606360542193,0.2531109542552098,0.2688026906177885,0.27404325742333363,0.28886004664841247,0.29283871264935424,0.3089171402203727,0.31625554341140355,0.3378978633999018,0.34725488526584536,0.3684548857033509,0.4026770305578896,0.42859184927840993,0.43418380662106854
